row,col,intensity
7,21,-0.200000
9,34,-0.200000
16,12,-0.200000
17,51,-0.200000
26,14,-0.064585
26,15,-0.105724
26,16,-0.074587
27,14,-0.119171
27,15,-0.195079
27,16,-0.137625
28,14,-0.094766
28,15,-0.155129
28,16,-0.109441
29,15,-0.053164
36,28,-0.200000
38,53,-0.200000
41,90,-0.200000
51,85,-0.200000
52,25,-0.059215
52,26,-0.078009
53,25,-0.138012
53,26,-0.181817
53,27,-0.093547
54,25,-0.125627
54,26,-0.165501
54,27,-0.085152
55,26,-0.058836
69,19,-0.068009
69,20,-0.069200
69,60,-0.200000
70,18,-0.090042
70,19,-0.138313
70,20,-0.140734
70,21,-0.094854
71,17,-0.052307
71,18,-0.121299
71,19,-0.186327
71,20,-0.189589
71,21,-0.127782
71,22,-0.057048
72,18,-0.108240
72,19,-0.166268
72,20,-0.169178
72,21,-0.114025
72,22,-0.050907
73,18,-0.063979
73,19,-0.098278
73,20,-0.099999
73,21,-0.067399
73,38,-0.051957
73,39,-0.053854
74,37,-0.066204
74,38,-0.136016
74,39,-0.140980
74,40,-0.073721
75,37,-0.087437
75,38,-0.179638
75,39,-0.186195
75,40,-0.097365
76,3,-0.054989
76,4,-0.086611
76,5,-0.084579
76,6,-0.051209
76,37,-0.058260
76,38,-0.119694
76,39,-0.124063
76,40,-0.064875
77,3,-0.103164
77,4,-0.162490
77,5,-0.158678
77,6,-0.096072
78,3,-0.119998
78,4,-0.189004
78,5,-0.184570
78,6,-0.111749
79,3,-0.086539
79,4,-0.136304
79,5,-0.133106
79,6,-0.080589
80,4,-0.060945
80,5,-0.059515
84,47,-0.200000
87,52,-0.200000
92,62,-0.200000
93,96,-0.200000
