row,col,intensity
5,50,-0.092734
5,51,-0.113569
5,52,-0.086236
6,49,-0.077068
6,50,-0.152226
6,51,-0.186428
6,52,-0.141560
6,53,-0.066645
7,49,-0.078438
7,50,-0.154933
7,51,-0.189744
7,52,-0.144077
7,53,-0.067831
8,50,-0.097770
8,51,-0.119737
8,52,-0.090919
10,27,-0.062821
11,26,-0.084794
11,27,-0.167383
11,28,-0.132729
12,26,-0.090757
12,27,-0.179154
12,28,-0.142063
13,27,-0.077028
13,28,-0.061081
16,30,-0.082260
16,31,-0.094178
16,32,-0.057314
17,29,-0.072635
17,30,-0.156441
17,31,-0.179106
17,32,-0.108999
18,29,-0.073428
18,30,-0.158149
18,31,-0.181061
18,32,-0.110189
19,30,-0.084983
19,31,-0.097295
19,32,-0.059211
20,47,-0.200000
22,11,-0.057381
23,10,-0.131113
23,11,-0.163554
23,12,-0.077814
23,73,-0.200000
24,10,-0.142536
24,11,-0.177803
24,12,-0.084593
25,10,-0.059100
25,11,-0.073722
29,11,-0.092647
29,12,-0.130267
29,13,-0.078937
30,11,-0.141700
30,12,-0.199238
30,13,-0.120731
31,11,-0.093402
31,12,-0.131327
31,13,-0.079580
31,30,-0.200000
33,50,-0.200000
38,40,-0.091209
38,41,-0.114530
38,42,-0.077838
39,39,-0.065902
39,40,-0.152891
39,41,-0.191983
39,42,-0.130478
40,39,-0.059791
40,40,-0.138714
40,41,-0.174182
40,42,-0.118380
41,40,-0.068117
41,41,-0.085533
41,42,-0.058132
47,49,-0.053207
47,50,-0.074711
47,51,-0.062476
48,49,-0.112408
48,50,-0.157840
48,51,-0.131992
48,52,-0.065735
49,48,-0.059985
49,49,-0.141432
49,50,-0.198593
49,51,-0.166072
49,52,-0.082707
50,49,-0.105977
50,50,-0.148808
50,51,-0.124440
50,52,-0.061974
51,50,-0.066406
51,51,-0.055531
55,53,-0.200000
56,21,-0.056692
56,22,-0.076796
56,23,-0.068907
57,20,-0.054538
57,21,-0.111530
57,22,-0.151079
57,23,-0.135560
57,24,-0.080571
58,20,-0.071070
58,21,-0.145337
58,22,-0.196874
58,23,-0.176652
58,24,-0.104994
59,20,-0.061346
59,21,-0.125453
59,22,-0.169939
59,23,-0.152483
59,24,-0.090630
60,21,-0.071730
60,22,-0.097166
60,23,-0.087185
60,24,-0.051819
63,87,-0.083676
63,88,-0.064690
64,86,-0.102203
64,87,-0.182212
64,88,-0.140868
65,86,-0.096509
65,87,-0.172059
65,88,-0.133020
66,32,-0.093317
66,33,-0.127838
66,34,-0.068397
66,87,-0.070454
66,88,-0.054468
67,32,-0.144032
67,33,-0.197313
67,34,-0.105569
67,68,-0.200000
68,32,-0.086823
68,33,-0.118942
68,34,-0.063637
73,0,-0.103300
74,0,-0.132373
74,1,-0.055619
74,55,-0.074257
74,56,-0.129541
74,57,-0.114010
74,58,-0.050622
75,0,-0.105170
75,55,-0.110603
75,56,-0.192947
75,57,-0.169813
75,58,-0.075400
76,0,-0.051805
76,55,-0.083111
76,56,-0.144987
76,57,-0.127604
76,58,-0.056659
77,56,-0.054965
77,95,-0.200000
89,33,-0.200000
90,53,-0.200000
96,40,-0.200000
