row,col,intensity
10,30,-0.200000
21,0,-0.058566
21,1,-0.102691
21,2,-0.077600
22,0,-0.109863
22,1,-0.192636
22,2,-0.145569
23,0,-0.088818
23,1,-0.155736
23,2,-0.117685
24,1,-0.054261
24,39,-0.200000
34,72,-0.200000
40,11,-0.200000
49,34,-0.088287
49,35,-0.151405
49,36,-0.101405
50,34,-0.113370
50,35,-0.194419
50,36,-0.130215
51,34,-0.056856
51,35,-0.097503
51,36,-0.065304
55,84,-0.200000
57,59,-0.058408
58,15,-0.088668
58,16,-0.111986
58,17,-0.093687
58,18,-0.051918
58,58,-0.119031
58,59,-0.164626
58,60,-0.091578
59,14,-0.075507
59,15,-0.143968
59,16,-0.181830
59,17,-0.152118
59,18,-0.084298
59,58,-0.134940
59,59,-0.186628
59,60,-0.103818
59,78,-0.200000
60,14,-0.081210
60,15,-0.154842
60,16,-0.195563
60,17,-0.163607
60,18,-0.090664
60,58,-0.061529
60,59,-0.085097
61,14,-0.057856
61,15,-0.110313
61,16,-0.139323
61,17,-0.116558
61,18,-0.064592
62,15,-0.052058
62,16,-0.065748
62,17,-0.055004
75,0,-0.084183
76,0,-0.129847
76,1,-0.055412
76,49,-0.108958
76,50,-0.139768
76,51,-0.090453
77,0,-0.124175
77,1,-0.052991
77,48,-0.060928
77,49,-0.154918
77,50,-0.198724
77,51,-0.128607
78,0,-0.073626
78,49,-0.111124
78,50,-0.142546
78,51,-0.092251
79,50,-0.051585
79,57,-0.200000
90,62,-0.200000
95,67,-0.200000
