row,col,intensity
10,33,-0.200000
11,40,-0.200000
15,4,-0.068784
15,5,-0.071765
16,3,-0.065616
16,4,-0.158851
16,5,-0.165733
16,6,-0.074521
16,48,-0.200000
17,3,-0.065307
17,4,-0.158100
17,5,-0.164951
17,6,-0.074169
18,4,-0.067814
18,5,-0.070753
22,36,-0.200000
29,66,-0.200000
30,76,-0.200000
39,56,-0.064432
40,55,-0.111957
40,56,-0.174392
40,57,-0.103425
41,55,-0.115372
41,56,-0.179712
41,57,-0.106580
42,56,-0.070510
46,70,-0.062637
46,71,-0.143419
46,72,-0.129522
46,84,-0.080265
46,85,-0.085458
46,86,-0.056904
47,70,-0.079037
47,71,-0.180969
47,72,-0.163433
47,73,-0.058215
47,83,-0.089595
47,84,-0.152528
47,85,-0.162397
47,86,-0.108135
48,71,-0.090066
48,72,-0.081339
48,83,-0.106481
48,84,-0.181276
48,85,-0.193004
48,86,-0.128515
48,87,-0.053519
49,83,-0.079145
49,84,-0.134738
49,85,-0.143455
49,86,-0.095522
50,84,-0.062633
50,85,-0.066685
54,85,-0.200000
59,24,-0.083231
59,25,-0.063237
60,23,-0.095112
60,24,-0.185031
60,25,-0.140583
61,23,-0.082580
61,24,-0.160651
61,25,-0.122059
62,24,-0.054476
65,55,-0.200000
66,10,-0.053628
66,11,-0.086915
66,12,-0.093308
66,13,-0.066354
67,10,-0.095301
67,11,-0.154456
67,12,-0.165817
67,13,-0.117916
67,14,-0.055544
68,10,-0.112183
68,11,-0.181816
68,12,-0.195190
68,13,-0.138804
68,14,-0.065383
69,10,-0.087473
69,11,-0.141768
69,12,-0.152197
69,13,-0.108230
69,14,-0.050981
70,11,-0.073222
70,12,-0.078609
70,13,-0.055900
73,37,-0.064762
73,38,-0.088728
73,39,-0.061329
74,37,-0.132007
74,38,-0.180857
74,39,-0.125008
75,37,-0.135749
75,38,-0.185984
75,39,-0.128552
76,37,-0.070427
76,38,-0.096489
76,39,-0.066693
77,63,-0.200000
80,16,-0.092974
80,17,-0.108739
80,18,-0.078851
81,15,-0.082884
81,16,-0.156353
81,17,-0.182867
81,18,-0.132603
81,19,-0.059616
82,15,-0.086419
82,16,-0.163022
82,17,-0.190666
82,18,-0.138259
82,19,-0.062159
83,15,-0.055865
83,16,-0.105384
83,17,-0.123255
83,18,-0.089376
84,58,-0.200000
96,33,-0.062939
96,34,-0.072539
97,32,-0.068830
97,33,-0.135497
97,34,-0.156164
97,35,-0.105372
98,32,-0.086752
98,33,-0.170780
98,34,-0.196827
98,35,-0.132810
98,36,-0.052465
99,32,-0.064015
99,33,-0.126019
99,34,-0.145240
99,35,-0.098001
