row,col,intensity
6,81,-0.053602
7,79,-0.066420
7,80,-0.116446
7,81,-0.127675
7,82,-0.087549
8,79,-0.098944
8,80,-0.173465
8,81,-0.190194
8,82,-0.130419
8,83,-0.055930
9,79,-0.092181
9,80,-0.161608
9,81,-0.177193
9,82,-0.121504
9,83,-0.052107
10,79,-0.053710
10,80,-0.094162
10,81,-0.103243
10,82,-0.070795
14,7,-0.079993
14,8,-0.097229
14,9,-0.050931
15,6,-0.054749
15,7,-0.154410
15,8,-0.187679
15,9,-0.098311
15,85,-0.059622
15,86,-0.086474
16,7,-0.128453
16,8,-0.156129
16,9,-0.081785
16,85,-0.130697
16,86,-0.189560
16,87,-0.104676
17,8,-0.055976
17,85,-0.109081
17,86,-0.158208
17,87,-0.087364
18,46,-0.200000
18,86,-0.050273
32,43,-0.200000
40,26,-0.200000
46,63,-0.200000
51,18,-0.200000
53,25,-0.051644
54,24,-0.108146
54,25,-0.158786
54,26,-0.091053
55,24,-0.129862
55,25,-0.190670
55,26,-0.109336
56,24,-0.060902
56,25,-0.089419
56,26,-0.051276
59,54,-0.054203
60,52,-0.050098
60,53,-0.120106
60,54,-0.145270
60,55,-0.088644
61,52,-0.067739
61,53,-0.162398
61,54,-0.196422
61,55,-0.119857
62,53,-0.110780
62,54,-0.133989
62,55,-0.081761
66,92,-0.060717
66,93,-0.078974
66,94,-0.054251
67,12,-0.200000
67,91,-0.053170
67,92,-0.130946
67,93,-0.170320
67,94,-0.117001
68,91,-0.060562
68,92,-0.149150
68,93,-0.193998
68,94,-0.133267
69,25,-0.073577
69,26,-0.072607
69,92,-0.089723
69,93,-0.116702
69,94,-0.080168
70,24,-0.097582
70,25,-0.145375
70,26,-0.143459
70,27,-0.093774
71,23,-0.056785
71,24,-0.127713
71,25,-0.190264
71,26,-0.187756
71,27,-0.122730
71,28,-0.053140
72,24,-0.110719
72,25,-0.164945
72,26,-0.162771
72,27,-0.106398
73,24,-0.063580
73,25,-0.094720
73,26,-0.093472
73,27,-0.061099
74,93,-0.200000
78,48,-0.200000
80,9,-0.064417
80,10,-0.098133
80,11,-0.092688
80,12,-0.054278
81,9,-0.113421
81,10,-0.172786
81,11,-0.163199
81,12,-0.095569
82,8,-0.050391
82,9,-0.123816
82,10,-0.188622
82,11,-0.178156
82,12,-0.104328
83,9,-0.083801
83,10,-0.127664
83,11,-0.120580
83,12,-0.070612
83,65,-0.200000
84,10,-0.053571
84,11,-0.050599
95,39,-0.200000
