row,col,intensity
9,27,-0.200000
20,47,-0.200000
23,15,-0.056056
23,16,-0.104695
23,17,-0.084271
24,15,-0.102436
24,16,-0.191320
24,17,-0.153997
24,18,-0.053421
25,15,-0.080674
25,16,-0.150675
25,17,-0.121281
26,16,-0.051141
35,72,-0.200000
36,21,-0.200000
47,30,-0.200000
49,63,-0.200000
57,24,-0.071148
58,23,-0.118276
58,24,-0.179048
58,25,-0.105858
59,23,-0.116246
59,24,-0.175975
59,25,-0.104041
60,24,-0.067548
64,60,-0.062090
64,61,-0.054945
65,10,-0.200000
65,59,-0.087400
65,60,-0.153302
65,61,-0.135659
65,62,-0.060564
66,13,-0.053246
66,14,-0.051346
66,59,-0.108867
66,60,-0.190956
66,61,-0.168980
66,62,-0.075440
67,12,-0.083404
67,13,-0.121418
67,14,-0.117083
67,15,-0.074787
67,59,-0.068415
67,60,-0.120001
67,61,-0.106191
68,11,-0.057322
68,12,-0.125979
68,13,-0.183397
68,14,-0.176850
68,15,-0.112963
69,11,-0.057352
69,12,-0.126045
69,13,-0.183493
69,14,-0.176943
69,15,-0.113023
70,12,-0.083536
70,13,-0.121610
70,14,-0.117268
70,15,-0.074905
71,13,-0.053387
71,14,-0.051481
76,15,-0.061427
77,13,-0.055055
77,14,-0.111469
77,15,-0.139928
77,16,-0.108905
77,17,-0.052551
77,94,-0.200000
78,13,-0.077756
78,14,-0.157432
78,15,-0.197625
78,16,-0.153810
78,17,-0.074219
78,86,-0.200000
79,13,-0.068087
79,14,-0.137855
79,15,-0.173050
79,16,-0.134683
79,17,-0.064990
80,14,-0.074841
80,15,-0.093949
80,16,-0.073120
85,52,-0.200000
86,58,-0.200000
89,22,-0.200000
91,38,-0.200000
99,43,-0.200000
