row,col,intensity
18,18,-0.052085
19,17,-0.089982
19,18,-0.137431
19,19,-0.114135
19,20,-0.051542
20,17,-0.129101
20,18,-0.197179
20,19,-0.163755
20,20,-0.073950
20,62,-0.050301
20,63,-0.063530
21,17,-0.100718
21,18,-0.153829
21,19,-0.127754
21,20,-0.057692
21,61,-0.054247
21,62,-0.115931
21,63,-0.146420
21,64,-0.109289
22,18,-0.065256
22,19,-0.054195
22,61,-0.073887
22,62,-0.157905
22,63,-0.199433
22,64,-0.148858
22,65,-0.065663
23,61,-0.059475
23,62,-0.127106
23,63,-0.160534
23,64,-0.119823
23,65,-0.052855
24,62,-0.060466
24,63,-0.076368
24,64,-0.057001
28,3,-0.087252
28,4,-0.130796
28,5,-0.084501
29,3,-0.133395
29,4,-0.199968
29,5,-0.129189
30,3,-0.087892
30,4,-0.131756
30,5,-0.085121
32,34,-0.200000
35,41,-0.200000
40,57,-0.075965
40,58,-0.091849
41,56,-0.054736
41,57,-0.152940
41,58,-0.184918
41,59,-0.096750
42,57,-0.133241
42,58,-0.161101
42,59,-0.084289
43,57,-0.050231
43,58,-0.060734
44,38,-0.200000
45,66,-0.200000
58,44,-0.081922
58,45,-0.062764
59,43,-0.093808
59,44,-0.184023
59,45,-0.140989
60,24,-0.076524
60,25,-0.083148
60,26,-0.057197
60,43,-0.082298
60,44,-0.161445
60,45,-0.123690
61,14,-0.052855
61,15,-0.060872
61,23,-0.085865
61,24,-0.147368
61,25,-0.160125
61,26,-0.110148
61,44,-0.055316
62,13,-0.066439
62,14,-0.115515
62,15,-0.133036
62,16,-0.101489
62,17,-0.051284
62,23,-0.104685
62,24,-0.179669
62,25,-0.195222
62,26,-0.134291
62,27,-0.058483
62,92,-0.200000
63,13,-0.096183
63,14,-0.167228
63,15,-0.192593
63,16,-0.146923
63,17,-0.074243
63,23,-0.080802
63,24,-0.138678
63,25,-0.150682
63,26,-0.103653
64,13,-0.092233
64,14,-0.160361
64,15,-0.184684
64,16,-0.140889
64,17,-0.071194
64,24,-0.067766
64,25,-0.073631
64,26,-0.050650
65,13,-0.058586
65,14,-0.101861
65,15,-0.117310
65,16,-0.089492
67,33,-0.059474
67,34,-0.093159
67,35,-0.073619
68,33,-0.116785
68,34,-0.182930
68,35,-0.144561
68,36,-0.057634
69,33,-0.115694
69,34,-0.181222
69,35,-0.143210
69,36,-0.057096
70,33,-0.057823
70,34,-0.090573
70,35,-0.071575
77,68,-0.200000
78,46,-0.080426
78,47,-0.107755
78,48,-0.083268
79,15,-0.080640
79,16,-0.084345
79,17,-0.054696
79,45,-0.059992
79,46,-0.139357
79,47,-0.186710
79,48,-0.144282
79,49,-0.064308
80,14,-0.091434
80,15,-0.154248
80,16,-0.161334
80,17,-0.104622
80,45,-0.059956
80,46,-0.139273
80,47,-0.186597
80,48,-0.144195
80,49,-0.064269
80,68,-0.200000
81,14,-0.108434
81,15,-0.182928
81,16,-0.191331
81,17,-0.124074
81,46,-0.080280
81,47,-0.107559
81,48,-0.083118
82,14,-0.079729
82,15,-0.134502
82,16,-0.140681
82,17,-0.091229
83,15,-0.061316
83,16,-0.064132
88,38,-0.200000
90,37,-0.200000
