row,col,intensity
8,99,-0.062071
11,38,-0.200000
14,11,-0.053624
14,12,-0.050614
15,10,-0.068090
15,11,-0.149125
15,12,-0.140754
15,13,-0.057255
16,10,-0.081606
16,11,-0.178725
16,12,-0.168692
16,13,-0.068620
17,11,-0.092313
17,12,-0.087131
21,35,-0.200000
22,29,-0.200000
39,54,-0.200000
51,88,-0.200000
63,35,-0.081926
63,36,-0.105721
63,37,-0.068828
64,34,-0.057656
64,35,-0.147475
64,36,-0.190307
64,37,-0.123896
64,38,-0.056871
65,34,-0.052360
65,35,-0.133929
65,36,-0.172828
65,37,-0.123687
65,38,-0.108206
65,39,-0.116821
65,40,-0.060983
66,35,-0.061362
66,36,-0.079184
66,37,-0.083408
66,38,-0.146888
66,39,-0.196334
66,40,-0.102491
66,54,-0.059692
66,55,-0.075705
67,38,-0.096413
67,39,-0.128869
67,40,-0.067272
67,53,-0.052665
67,54,-0.134201
67,55,-0.170201
67,56,-0.107435
68,53,-0.058930
68,54,-0.150166
68,55,-0.190448
68,56,-0.120215
69,54,-0.083630
69,55,-0.106064
69,56,-0.066950
70,24,-0.050703
70,25,-0.081492
70,26,-0.086758
70,27,-0.061182
71,24,-0.093413
71,25,-0.150137
71,26,-0.159839
71,27,-0.112719
71,28,-0.052654
72,24,-0.113999
72,25,-0.183223
72,26,-0.195064
72,27,-0.137560
72,28,-0.064258
73,24,-0.092154
73,25,-0.148112
73,26,-0.157684
73,27,-0.111200
73,28,-0.051944
74,25,-0.079309
74,26,-0.084434
74,27,-0.059543
78,0,-0.087846
79,0,-0.136610
79,1,-0.060911
80,0,-0.131716
80,1,-0.058729
81,0,-0.078738
82,54,-0.200000
85,67,-0.200000
86,2,-0.200000
92,29,-0.050435
92,30,-0.081718
92,31,-0.064195
92,48,-0.200000
93,29,-0.108927
93,30,-0.176492
93,31,-0.138647
93,32,-0.052808
94,29,-0.114063
94,30,-0.184813
94,31,-0.145184
94,32,-0.055297
95,29,-0.057910
95,30,-0.093830
95,31,-0.073710
