row,col,intensity
7,98,-0.052302
7,99,-0.102323
8,98,-0.097120
8,99,-0.190005
9,98,-0.075503
9,99,-0.147714
15,23,-0.200000
23,8,-0.075413
23,9,-0.086957
23,10,-0.059257
24,7,-0.075176
24,8,-0.146677
24,9,-0.169131
24,10,-0.115254
25,7,-0.086411
25,8,-0.168599
25,9,-0.194408
25,10,-0.132479
25,11,-0.053352
26,7,-0.058699
26,8,-0.114530
26,9,-0.132062
26,10,-0.089994
26,37,-0.059597
27,9,-0.053017
27,35,-0.058620
27,36,-0.112095
27,37,-0.135705
27,38,-0.104009
27,39,-0.050467
28,32,-0.200000
28,35,-0.084504
28,36,-0.161592
28,37,-0.195627
28,38,-0.149935
28,39,-0.072751
29,9,-0.055226
29,35,-0.077122
29,36,-0.147475
29,37,-0.178536
29,38,-0.136836
29,39,-0.066396
30,7,-0.053486
30,8,-0.137615
30,9,-0.152594
30,10,-0.072921
30,36,-0.085208
30,37,-0.103155
30,38,-0.079061
31,7,-0.063691
31,8,-0.163872
31,9,-0.181708
31,10,-0.086834
32,8,-0.084098
32,9,-0.093252
40,92,-0.103338
40,93,-0.142538
40,94,-0.085077
41,92,-0.143476
41,93,-0.197901
41,94,-0.118122
42,92,-0.086200
42,93,-0.118900
42,94,-0.070968
48,74,-0.200000
51,40,-0.121259
51,41,-0.143841
51,42,-0.066639
51,79,-0.200000
52,39,-0.051677
52,40,-0.156958
52,41,-0.186189
52,42,-0.086259
53,40,-0.079348
53,41,-0.094125
59,24,-0.051765
59,25,-0.093846
59,26,-0.112698
59,27,-0.089647
60,24,-0.083746
60,25,-0.151826
60,26,-0.182325
60,27,-0.145032
60,28,-0.076419
60,54,-0.074030
60,55,-0.103000
60,56,-0.072299
61,24,-0.089745
61,25,-0.162702
61,26,-0.195386
61,27,-0.155422
61,28,-0.081893
61,54,-0.136348
61,55,-0.189705
61,56,-0.133160
62,24,-0.063706
62,25,-0.115494
62,26,-0.138695
62,27,-0.110326
62,28,-0.058132
62,54,-0.126694
62,55,-0.176273
62,56,-0.123731
63,25,-0.054306
63,26,-0.065215
63,27,-0.051876
63,54,-0.059392
63,55,-0.082634
63,56,-0.058003
69,65,-0.200000
70,8,-0.052687
70,9,-0.090555
70,10,-0.084631
71,8,-0.100819
71,9,-0.173283
71,10,-0.161946
71,11,-0.082298
72,8,-0.104904
72,9,-0.180303
72,10,-0.168508
72,11,-0.085633
73,8,-0.059353
73,9,-0.102013
73,10,-0.095339
77,10,-0.051584
77,11,-0.079803
77,12,-0.071208
78,9,-0.075094
78,10,-0.119473
78,11,-0.163529
78,12,-0.145916
78,13,-0.075096
79,7,-0.063201
79,8,-0.108040
79,9,-0.134417
79,10,-0.153173
79,11,-0.194304
79,12,-0.172457
79,13,-0.088755
79,52,-0.200000
80,7,-0.100961
80,8,-0.172589
80,9,-0.185633
80,10,-0.154180
80,11,-0.148462
80,12,-0.117561
80,13,-0.060503
81,7,-0.099995
81,8,-0.170937
81,9,-0.181170
81,10,-0.132602
81,11,-0.087741
81,48,-0.200000
82,7,-0.061403
82,8,-0.104966
82,9,-0.111250
82,10,-0.073104
