row,col,intensity
10,29,-0.200000
12,40,-0.200000
22,15,-0.058492
22,16,-0.118829
22,17,-0.104039
23,15,-0.093582
23,16,-0.190116
23,17,-0.166454
23,18,-0.062808
24,15,-0.064526
24,16,-0.131087
24,17,-0.114771
28,34,-0.200000
29,72,-0.200000
48,39,-0.200000
59,24,-0.078388
59,25,-0.060256
59,51,-0.091353
59,52,-0.100130
59,53,-0.055370
60,23,-0.092326
60,24,-0.181717
60,25,-0.139684
60,50,-0.076473
60,51,-0.200000
60,52,-0.182109
60,53,-0.100702
61,1,-0.200000
61,23,-0.083589
61,24,-0.164521
61,25,-0.126465
61,50,-0.070168
61,51,-0.152447
61,52,-0.167094
61,53,-0.092399
62,21,-0.050682
62,24,-0.058174
62,51,-0.070569
62,52,-0.077349
63,19,-0.072571
63,20,-0.113630
63,21,-0.117855
63,22,-0.080969
64,19,-0.111781
64,20,-0.175027
64,21,-0.181533
64,22,-0.124718
64,23,-0.056757
65,19,-0.114051
65,20,-0.178580
65,21,-0.185219
65,22,-0.127249
65,23,-0.057909
66,19,-0.077080
66,20,-0.120692
66,21,-0.125179
66,22,-0.086001
67,20,-0.054031
67,21,-0.056040
70,89,-0.200000
76,17,-0.051408
77,15,-0.065055
77,16,-0.114649
77,17,-0.125271
77,18,-0.084864
78,15,-0.098285
78,16,-0.173212
78,17,-0.189260
78,18,-0.128213
78,19,-0.053852
79,15,-0.092064
79,16,-0.162248
79,17,-0.177280
79,18,-0.120097
79,19,-0.050443
80,15,-0.053466
80,16,-0.094226
80,17,-0.102956
80,18,-0.069747
83,60,-0.200000
87,63,-0.200000
89,11,-0.200000
91,85,-0.200000
93,41,-0.200000
99,45,-0.200000
