row,col,intensity
8,99,-0.200000
11,40,-0.200000
15,85,-0.200000
20,47,-0.200000
25,15,-0.057655
25,16,-0.053700
26,14,-0.071313
26,15,-0.154122
26,16,-0.143550
26,17,-0.057622
27,14,-0.082157
27,15,-0.177557
27,16,-0.165377
27,17,-0.066383
28,15,-0.088156
28,16,-0.082109
39,50,-0.200000
44,90,-0.091590
44,91,-0.123107
44,92,-0.071121
45,90,-0.147159
45,91,-0.197798
45,92,-0.114270
46,90,-0.101625
46,91,-0.136595
46,92,-0.078913
56,94,-0.200000
57,16,-0.051777
58,14,-0.065533
58,15,-0.109126
58,16,-0.120369
58,17,-0.087947
59,14,-0.100915
59,15,-0.168046
59,16,-0.185360
59,17,-0.135433
59,18,-0.065547
60,14,-0.102938
60,15,-0.171414
60,16,-0.189076
60,17,-0.138148
60,18,-0.066860
60,20,-0.070951
60,21,-0.108909
60,22,-0.111660
60,23,-0.076464
61,14,-0.069553
61,15,-0.115820
61,16,-0.127754
61,17,-0.093343
61,20,-0.112495
61,21,-0.172679
61,22,-0.177041
61,23,-0.121236
61,24,-0.055452
62,15,-0.051837
62,16,-0.057178
62,19,-0.051838
62,20,-0.119133
62,21,-0.182870
62,22,-0.187489
62,23,-0.128391
62,24,-0.058724
62,42,-0.095543
62,43,-0.111124
62,44,-0.050478
63,20,-0.084267
63,21,-0.129350
63,22,-0.132618
63,23,-0.090815
63,41,-0.054590
63,42,-0.162570
63,43,-0.189083
63,44,-0.085890
64,21,-0.061111
64,22,-0.062655
64,42,-0.108035
64,43,-0.125654
64,44,-0.057077
65,68,-0.200000
68,8,-0.200000
68,60,-0.055939
68,61,-0.073621
69,60,-0.127695
69,61,-0.168057
69,62,-0.111584
70,59,-0.056374
70,60,-0.147060
70,61,-0.193543
70,62,-0.128506
71,60,-0.085444
71,61,-0.112451
71,62,-0.074664
80,6,-0.069532
80,7,-0.098919
80,8,-0.087250
81,5,-0.053771
81,6,-0.123383
81,7,-0.175531
81,8,-0.154825
81,9,-0.084668
82,5,-0.059159
82,6,-0.135745
82,7,-0.193116
82,8,-0.170336
82,9,-0.093151
83,6,-0.092594
83,7,-0.131728
83,8,-0.116189
83,9,-0.063540
84,7,-0.055709
87,57,-0.200000
95,42,-0.200000
98,57,-0.200000
