row,col,intensity
1,28,-0.200000
3,99,-0.130585
4,98,-0.063975
4,99,-0.171389
5,99,-0.085793
24,1,-0.058370
24,2,-0.063043
25,0,-0.059043
25,1,-0.147967
25,2,-0.159811
25,3,-0.074386
26,0,-0.064504
26,1,-0.161652
26,2,-0.174591
26,3,-0.081266
27,1,-0.076110
27,2,-0.082202
28,27,-0.200000
34,26,-0.200000
35,48,-0.106814
35,49,-0.141804
35,50,-0.075719
36,48,-0.146675
36,49,-0.194723
36,50,-0.103976
37,48,-0.081010
37,49,-0.200000
37,50,-0.057427
39,46,-0.200000
50,28,-0.094202
50,29,-0.114534
50,30,-0.054386
51,27,-0.050704
51,28,-0.157849
51,29,-0.191918
51,30,-0.091132
52,28,-0.103300
52,29,-0.125596
52,30,-0.059639
57,22,-0.071623
57,23,-0.069787
58,21,-0.097663
58,22,-0.143659
58,23,-0.139976
58,24,-0.090343
59,20,-0.058431
59,21,-0.129756
59,22,-0.190867
59,23,-0.185974
59,24,-0.120031
59,25,-0.051316
59,49,-0.062400
59,50,-0.117671
59,51,-0.111950
59,52,-0.053733
60,20,-0.051423
60,21,-0.114194
60,22,-0.167976
60,23,-0.163670
60,24,-0.105635
60,49,-0.098664
60,50,-0.186057
60,51,-0.177011
60,52,-0.084961
61,21,-0.066570
61,22,-0.097922
61,23,-0.095412
61,24,-0.061580
61,49,-0.078705
61,50,-0.148419
61,51,-0.141202
61,52,-0.067773
62,50,-0.059730
62,51,-0.056826
68,24,-0.200000
73,82,-0.200000
74,2,-0.072889
74,3,-0.081327
74,4,-0.056259
75,1,-0.079902
75,2,-0.143793
75,3,-0.160438
75,4,-0.110986
76,1,-0.097729
76,2,-0.175874
76,3,-0.196232
76,4,-0.135747
76,5,-0.058222
77,1,-0.074110
77,2,-0.133370
77,3,-0.148808
77,4,-0.102941
78,2,-0.062705
78,3,-0.069964
80,67,-0.200000
93,39,-0.200000
94,41,-0.200000
94,52,-0.200000
