row,col,intensity
1,87,-0.200000
13,30,-0.200000
27,14,-0.070992
28,13,-0.116003
28,14,-0.174533
28,15,-0.113169
29,13,-0.122909
29,14,-0.184923
29,15,-0.119907
30,13,-0.056123
30,14,-0.084440
30,15,-0.054752
36,35,-0.200000
36,73,-0.200000
41,28,-0.200000
43,12,-0.075869
43,13,-0.098939
43,14,-0.086178
43,15,-0.050136
44,11,-0.067300
44,12,-0.131399
44,13,-0.171355
44,14,-0.149254
44,15,-0.086832
45,11,-0.077852
45,12,-0.152001
45,13,-0.198221
45,14,-0.172655
45,15,-0.100446
46,11,-0.060152
46,12,-0.117442
46,13,-0.153154
46,14,-0.133401
46,15,-0.077609
47,12,-0.060608
47,13,-0.079037
47,14,-0.068843
50,79,-0.062780
50,80,-0.112816
50,81,-0.087135
51,79,-0.108529
51,80,-0.195026
51,81,-0.150631
51,82,-0.050005
52,79,-0.080639
52,80,-0.144908
52,81,-0.111922
55,12,-0.057138
56,11,-0.097154
56,12,-0.128120
56,13,-0.111916
56,14,-0.064757
57,10,-0.072482
57,11,-0.144301
57,12,-0.190295
57,13,-0.166228
57,14,-0.096183
58,10,-0.071311
58,11,-0.141971
58,12,-0.187222
58,13,-0.163544
58,14,-0.094630
59,11,-0.092522
59,12,-0.122013
59,13,-0.106582
59,14,-0.061670
59,89,-0.200000
60,12,-0.052671
65,38,-0.065126
65,39,-0.139989
65,40,-0.117521
66,38,-0.087378
66,39,-0.187820
66,40,-0.157675
66,41,-0.051697
67,39,-0.098417
67,40,-0.082621
75,40,-0.092427
75,41,-0.136107
75,42,-0.101117
75,93,-0.054668
75,94,-0.084133
75,95,-0.080959
76,40,-0.135455
76,41,-0.199470
76,42,-0.148192
76,43,-0.055544
76,93,-0.104235
76,94,-0.160415
76,95,-0.154364
76,96,-0.092879
77,40,-0.100152
77,41,-0.147483
77,42,-0.109569
77,53,-0.200000
77,92,-0.050489
77,93,-0.124269
77,94,-0.191247
77,95,-0.184033
77,96,-0.110730
78,41,-0.055013
78,93,-0.092636
78,94,-0.142565
78,95,-0.137187
78,96,-0.082544
79,94,-0.066451
79,95,-0.063944
80,0,-0.104862
80,1,-0.079320
81,0,-0.180963
81,1,-0.136885
81,2,-0.064197
82,0,-0.193621
82,1,-0.146460
82,2,-0.068687
83,0,-0.128442
83,1,-0.097157
84,0,-0.052827
88,67,-0.200000
89,38,-0.200000
