row,col,intensity
0,88,-0.055844
0,89,-0.140342
0,90,-0.147658
0,91,-0.065042
1,88,-0.066959
1,89,-0.168273
1,90,-0.177045
1,91,-0.077986
2,89,-0.084470
2,90,-0.088874
4,8,-0.053160
4,9,-0.107179
4,10,-0.117501
4,11,-0.070045
5,8,-0.085209
5,9,-0.171797
5,10,-0.188342
5,11,-0.112275
6,8,-0.074267
6,9,-0.149735
6,10,-0.164155
6,11,-0.097857
7,9,-0.070964
7,10,-0.077798
24,66,-0.056316
25,64,-0.055989
25,65,-0.113924
25,66,-0.136995
25,67,-0.097357
26,64,-0.080491
26,65,-0.163781
26,66,-0.196948
26,67,-0.139963
26,68,-0.058783
27,2,-0.091755
27,3,-0.133475
27,4,-0.083679
27,64,-0.068386
27,65,-0.139150
27,66,-0.167330
27,67,-0.118915
28,2,-0.137287
28,3,-0.199710
28,4,-0.125203
28,65,-0.069868
28,66,-0.084017
28,67,-0.059708
29,2,-0.088527
29,3,-0.128779
29,4,-0.080735
31,48,-0.200000
32,40,-0.200000
35,28,-0.200000
40,37,-0.073364
40,38,-0.074281
41,36,-0.070027
41,37,-0.163852
41,38,-0.165901
41,39,-0.072687
42,36,-0.067678
42,37,-0.158356
42,38,-0.160336
42,39,-0.070249
43,37,-0.066226
43,38,-0.067054
48,73,-0.200000
51,83,-0.200000
59,42,-0.072993
59,43,-0.084518
60,41,-0.065720
60,42,-0.150834
60,43,-0.180277
60,44,-0.123632
61,41,-0.068514
61,42,-0.168994
61,43,-0.194605
61,44,-0.171396
61,45,-0.076801
62,42,-0.122342
62,43,-0.185376
62,44,-0.178996
62,45,-0.066294
63,42,-0.050847
63,43,-0.097507
63,44,-0.082060
64,0,-0.108872
65,0,-0.141551
65,1,-0.052352
66,0,-0.095854
66,23,-0.052377
66,24,-0.056477
67,22,-0.072058
67,23,-0.117301
67,24,-0.126484
67,25,-0.090342
68,21,-0.070011
68,22,-0.134303
68,23,-0.182428
68,24,-0.190425
68,25,-0.134021
68,26,-0.063408
69,21,-0.100745
69,22,-0.165898
69,23,-0.191443
69,24,-0.192050
69,25,-0.146481
69,26,-0.062309
70,21,-0.115353
70,22,-0.184642
70,23,-0.197487
70,24,-0.174140
70,25,-0.119816
71,21,-0.088723
71,22,-0.160916
71,23,-0.176877
71,24,-0.139287
71,25,-0.079405
72,22,-0.085163
72,23,-0.093681
72,24,-0.065240
72,55,-0.200000
77,63,-0.200000
78,59,-0.056938
78,60,-0.062294
79,11,-0.069525
79,12,-0.079342
79,13,-0.056138
79,58,-0.069714
79,59,-0.132239
79,60,-0.144680
79,61,-0.091298
80,10,-0.075688
80,11,-0.139316
80,12,-0.158988
80,13,-0.112491
80,58,-0.093386
80,59,-0.177143
80,60,-0.193809
80,61,-0.122300
81,10,-0.094033
81,11,-0.173082
81,12,-0.197522
81,13,-0.139756
81,14,-0.061308
81,52,-0.200000
81,58,-0.072153
81,59,-0.136866
81,60,-0.149742
81,61,-0.094493
82,10,-0.072431
82,11,-0.133320
82,12,-0.152146
82,13,-0.107650
82,59,-0.060992
82,60,-0.066730
83,11,-0.063669
83,12,-0.072660
83,13,-0.051410
97,43,-0.200000
