row,col,intensity
14,27,-0.200000
23,15,-0.073292
23,16,-0.142875
23,17,-0.120034
24,15,-0.097953
24,16,-0.190949
24,17,-0.160423
24,18,-0.058084
25,15,-0.056419
25,16,-0.109983
25,17,-0.092400
33,24,-0.200000
44,71,-0.200000
45,21,-0.200000
55,9,-0.055305
55,10,-0.075314
55,11,-0.067938
56,8,-0.053370
56,9,-0.109723
56,10,-0.149421
56,11,-0.134786
56,12,-0.080537
56,24,-0.056358
57,8,-0.070138
57,9,-0.144195
57,10,-0.196366
57,11,-0.177133
57,12,-0.105841
57,23,-0.105214
57,24,-0.164803
57,25,-0.100817
58,8,-0.061056
58,9,-0.125523
58,10,-0.170938
58,11,-0.154196
58,12,-0.092135
58,23,-0.120161
58,24,-0.188215
58,25,-0.115139
59,9,-0.072379
59,10,-0.098567
59,11,-0.088913
59,12,-0.053127
59,23,-0.053596
59,24,-0.083950
59,25,-0.051356
65,59,-0.200000
67,31,-0.200000
73,37,-0.058706
73,38,-0.084446
73,39,-0.061284
74,37,-0.123522
74,38,-0.177683
74,39,-0.128947
75,37,-0.131122
75,38,-0.188615
75,39,-0.136880
75,40,-0.050115
75,81,-0.200000
76,37,-0.070221
76,38,-0.101011
76,39,-0.073305
78,15,-0.089418
78,16,-0.121604
78,17,-0.102532
78,18,-0.053600
79,14,-0.063760
79,15,-0.139855
79,16,-0.190196
79,17,-0.160366
79,18,-0.083833
80,14,-0.061829
80,15,-0.135620
80,16,-0.184436
80,17,-0.155510
80,18,-0.081295
81,15,-0.081538
81,16,-0.110887
81,17,-0.093496
85,60,-0.200000
86,60,-0.200000
