row,col,intensity
1,83,-0.200000
6,60,-0.200000
18,1,-0.053541
18,2,-0.077164
19,1,-0.124535
19,2,-0.179481
19,3,-0.121347
19,12,-0.200000
20,1,-0.124836
20,2,-0.184258
20,3,-0.144534
20,4,-0.095679
20,46,-0.200000
21,1,-0.076405
21,2,-0.131091
21,3,-0.162054
21,4,-0.156102
21,5,-0.098418
22,2,-0.106731
22,3,-0.183389
22,4,-0.190874
22,5,-0.120341
23,2,-0.079053
23,3,-0.135832
23,4,-0.141376
23,5,-0.089134
24,3,-0.060943
24,4,-0.063431
25,47,-0.200000
26,95,-0.073283
26,96,-0.074209
27,61,-0.063022
27,62,-0.069461
27,94,-0.063318
27,95,-0.165942
27,96,-0.168040
27,97,-0.065751
28,60,-0.075190
28,61,-0.134872
28,62,-0.148652
28,63,-0.100672
28,94,-0.055401
28,95,-0.145191
28,96,-0.147027
28,97,-0.057529
29,60,-0.098872
29,61,-0.177353
29,62,-0.195473
29,63,-0.132380
29,64,-0.055086
30,60,-0.079887
30,61,-0.143298
30,62,-0.157939
30,63,-0.106961
31,61,-0.071142
31,62,-0.078411
31,63,-0.053102
46,50,-0.200000
50,40,-0.070901
50,41,-0.054984
51,39,-0.088667
51,40,-0.176062
51,41,-0.136537
52,39,-0.085991
52,40,-0.170749
52,41,-0.132417
53,40,-0.064674
53,41,-0.050155
62,36,-0.058551
62,37,-0.052583
63,35,-0.083617
63,36,-0.148846
63,37,-0.133674
63,38,-0.060565
64,35,-0.107241
64,36,-0.190900
64,37,-0.171441
64,38,-0.077676
65,35,-0.069389
65,36,-0.123520
65,37,-0.110929
65,38,-0.050260
65,55,-0.200000
66,95,-0.200000
67,13,-0.057343
67,14,-0.077814
67,15,-0.069944
68,12,-0.054717
68,13,-0.112093
68,14,-0.152110
68,15,-0.136727
68,16,-0.081408
69,12,-0.070850
69,13,-0.145144
69,14,-0.196960
69,15,-0.177041
69,16,-0.105412
70,12,-0.060769
70,13,-0.124491
70,14,-0.168934
70,15,-0.151850
70,16,-0.090412
71,13,-0.070729
71,14,-0.095979
71,15,-0.086272
71,16,-0.051367
75,5,-0.066169
75,6,-0.091158
75,7,-0.077862
76,4,-0.055571
76,5,-0.123481
76,6,-0.170114
76,7,-0.145303
76,8,-0.076948
77,4,-0.064297
77,5,-0.142869
77,6,-0.196824
77,7,-0.168117
77,8,-0.089030
78,5,-0.102486
78,6,-0.141191
78,7,-0.120598
78,8,-0.063865
79,6,-0.062795
79,7,-0.053637
88,92,-0.065130
88,93,-0.076823
89,91,-0.064916
89,92,-0.139769
89,93,-0.164862
89,94,-0.106533
90,91,-0.076318
90,92,-0.164320
90,93,-0.193821
90,94,-0.125245
91,92,-0.105832
91,93,-0.124833
91,94,-0.080666
93,38,-0.200000
94,65,-0.200000
