row,col,intensity
11,29,-0.200000
18,36,-0.200000
25,15,-0.054906
25,16,-0.050233
26,14,-0.071477
26,15,-0.151734
26,16,-0.138819
26,17,-0.054734
27,14,-0.085127
27,15,-0.180713
27,16,-0.165331
27,17,-0.065188
28,15,-0.092756
28,16,-0.084861
33,51,-0.200000
52,25,-0.067566
52,26,-0.120159
52,27,-0.083457
52,60,-0.200000
53,25,-0.111731
53,26,-0.198703
53,27,-0.138010
54,25,-0.072161
54,26,-0.128331
54,27,-0.089133
57,83,-0.200000
59,48,-0.108926
59,49,-0.139741
59,50,-0.090444
60,47,-0.060917
60,48,-0.154904
60,49,-0.198726
60,50,-0.128621
61,23,-0.061683
61,24,-0.101509
61,25,-0.110654
61,26,-0.079900
61,48,-0.111137
61,49,-0.142578
61,50,-0.092280
62,23,-0.099884
62,24,-0.164376
62,25,-0.179184
62,26,-0.129383
62,27,-0.061884
62,49,-0.051608
63,23,-0.107139
63,24,-0.176316
63,25,-0.192199
63,26,-0.138781
63,27,-0.066379
64,23,-0.076123
64,24,-0.125274
64,25,-0.136559
64,26,-0.098605
65,24,-0.058959
65,25,-0.064270
78,6,-0.053890
78,7,-0.089850
78,8,-0.092880
78,9,-0.059527
78,17,-0.200000
79,6,-0.097432
79,7,-0.162447
79,8,-0.167925
79,9,-0.107624
80,6,-0.109216
80,7,-0.182095
80,8,-0.188235
80,9,-0.120641
80,68,-0.200000
81,6,-0.075904
81,7,-0.126554
81,8,-0.130821
81,9,-0.083844
82,7,-0.054531
82,8,-0.056370
84,68,-0.200000
91,23,-0.200000
97,41,-0.200000
98,59,-0.060088
98,60,-0.084338
98,61,-0.052243
99,59,-0.130750
99,60,-0.183519
99,61,-0.113680
