row,col,intensity
20,1,-0.080053
20,2,-0.066589
21,0,-0.092112
21,1,-0.177787
21,2,-0.147886
21,3,-0.053015
22,0,-0.088163
22,1,-0.170165
22,2,-0.141546
22,3,-0.050742
23,1,-0.070192
23,2,-0.058386
28,27,-0.078735
28,28,-0.098820
28,29,-0.072613
29,26,-0.066936
29,27,-0.143496
29,28,-0.180100
29,29,-0.132338
29,30,-0.056931
29,34,-0.200000
29,46,-0.200000
30,26,-0.071421
30,27,-0.153110
30,28,-0.192167
30,29,-0.141205
30,30,-0.060746
31,27,-0.095645
31,28,-0.120044
31,29,-0.088208
32,66,-0.200000
38,16,-0.200000
51,94,-0.200000
53,24,-0.110513
53,25,-0.119719
53,26,-0.051153
54,23,-0.062034
54,24,-0.170378
54,25,-0.184570
54,26,-0.078863
55,24,-0.103604
55,25,-0.112234
55,79,-0.083790
55,80,-0.099923
55,81,-0.062064
56,78,-0.067580
56,79,-0.154736
56,80,-0.184530
56,81,-0.114615
57,78,-0.065000
57,79,-0.148830
57,80,-0.177487
57,81,-0.110241
58,19,-0.074478
58,20,-0.098944
58,21,-0.087070
58,22,-0.050754
58,79,-0.074557
58,80,-0.088913
58,81,-0.055226
59,18,-0.064458
59,19,-0.129276
59,20,-0.171744
59,21,-0.151134
59,22,-0.088097
60,18,-0.074111
60,19,-0.148638
60,20,-0.197465
60,21,-0.173768
60,22,-0.101291
61,18,-0.056443
61,19,-0.113203
61,20,-0.150390
61,21,-0.132342
61,22,-0.077143
62,19,-0.057109
62,20,-0.075869
62,21,-0.066764
63,35,-0.086435
63,36,-0.139371
63,37,-0.113375
64,35,-0.122377
64,36,-0.197324
64,37,-0.160518
64,38,-0.065877
65,35,-0.087412
65,36,-0.140945
65,37,-0.114656
66,31,-0.051112
66,32,-0.123544
66,33,-0.116629
66,36,-0.050791
67,31,-0.075311
67,32,-0.182038
67,33,-0.171847
67,34,-0.063358
68,32,-0.104756
68,33,-0.098892
73,4,-0.056609
74,3,-0.114508
74,4,-0.165759
74,5,-0.091357
75,3,-0.127658
75,4,-0.184794
75,5,-0.101848
76,3,-0.054185
76,4,-0.078437
76,54,-0.200000
79,0,-0.052590
80,0,-0.126983
80,1,-0.115771
80,2,-0.065441
81,0,-0.190100
81,1,-0.173315
81,2,-0.097968
82,0,-0.176445
82,1,-0.160865
82,2,-0.090930
83,0,-0.101537
83,1,-0.092572
83,2,-0.052327
85,60,-0.200000
85,68,-0.200000
94,20,-0.200000
