row,col,intensity
9,30,-0.200000
18,14,-0.076842
18,15,-0.139953
18,16,-0.109853
19,14,-0.107261
19,15,-0.195355
19,16,-0.153339
19,17,-0.051871
20,14,-0.064525
20,15,-0.117520
20,16,-0.092244
22,82,-0.200000
30,45,-0.200000
33,69,-0.200000
41,63,-0.200000
47,80,-0.077278
47,81,-0.085669
47,82,-0.063433
48,79,-0.086513
48,80,-0.143589
48,81,-0.159180
48,82,-0.117863
48,83,-0.058290
49,79,-0.107368
49,80,-0.178202
49,81,-0.197551
49,82,-0.146275
49,83,-0.072341
50,39,-0.086325
50,40,-0.103250
50,79,-0.089000
50,80,-0.147717
50,81,-0.163755
50,82,-0.121251
50,83,-0.059966
51,38,-0.051684
51,39,-0.158281
51,40,-0.189313
51,41,-0.088433
51,80,-0.081785
51,81,-0.090664
51,82,-0.067132
52,39,-0.113345
52,40,-0.135567
52,41,-0.063326
63,18,-0.073136
63,19,-0.095851
63,20,-0.083212
64,17,-0.065348
64,18,-0.129294
64,19,-0.169453
64,20,-0.147108
64,21,-0.084594
65,17,-0.076524
65,18,-0.151408
65,19,-0.198434
65,20,-0.172268
65,21,-0.099062
66,17,-0.059359
66,18,-0.117445
66,19,-0.153923
66,20,-0.133626
66,21,-0.076841
66,60,-0.100406
66,61,-0.126634
66,62,-0.080576
67,18,-0.060345
67,19,-0.079088
67,20,-0.068659
67,59,-0.062426
67,60,-0.156060
67,61,-0.196826
67,62,-0.125239
68,60,-0.122374
68,61,-0.154341
68,62,-0.098206
69,61,-0.061058
70,94,-0.200000
76,64,-0.200000
78,97,-0.200000
80,7,-0.082238
80,8,-0.091634
80,9,-0.063304
81,6,-0.084628
81,7,-0.152092
81,8,-0.169468
81,9,-0.117074
81,10,-0.050145
82,6,-0.097037
82,7,-0.174392
82,8,-0.194317
82,9,-0.134241
82,10,-0.057498
82,66,-0.200000
83,6,-0.068984
83,7,-0.123977
83,8,-0.138141
83,9,-0.095433
83,57,-0.200000
84,7,-0.054645
84,8,-0.060888
90,84,-0.200000
