row,col,intensity
11,37,-0.200000
25,1,-0.061080
25,2,-0.087383
25,3,-0.053877
26,1,-0.130359
26,2,-0.186497
26,3,-0.114987
27,1,-0.119903
27,2,-0.171538
27,3,-0.105764
27,28,-0.200000
28,2,-0.067998
29,80,-0.074509
29,81,-0.071573
30,29,-0.200000
30,40,-0.200000
30,79,-0.085991
30,80,-0.162233
30,81,-0.155841
30,82,-0.076221
30,97,-0.054155
31,79,-0.095331
31,80,-0.179856
31,81,-0.172769
31,82,-0.084500
31,96,-0.095624
31,97,-0.138235
31,98,-0.112158
31,99,-0.051074
32,79,-0.053811
32,80,-0.101522
32,81,-0.097521
32,95,-0.053188
32,96,-0.136995
32,97,-0.198042
32,98,-0.160683
32,99,-0.073171
33,56,-0.200000
33,96,-0.110155
33,97,-0.159241
33,98,-0.129202
33,99,-0.058835
34,97,-0.071864
34,98,-0.058308
36,70,-0.200000
50,19,-0.200000
52,25,-0.067306
52,26,-0.126718
52,27,-0.093175
53,25,-0.104702
53,26,-0.197124
53,27,-0.144944
54,25,-0.063611
54,26,-0.119762
54,27,-0.088061
56,24,-0.070283
56,25,-0.068330
57,23,-0.085563
57,24,-0.155726
57,25,-0.151399
57,26,-0.078626
58,9,-0.069479
58,10,-0.096207
58,11,-0.088242
58,12,-0.053612
58,23,-0.101270
58,24,-0.184313
58,25,-0.179191
58,26,-0.093060
59,8,-0.058259
59,9,-0.121786
59,10,-0.168635
59,11,-0.154674
59,12,-0.093973
59,23,-0.064027
59,24,-0.116530
59,25,-0.113292
59,26,-0.058836
60,8,-0.067644
60,9,-0.141403
60,10,-0.195799
60,11,-0.179588
60,12,-0.109110
61,8,-0.052024
61,9,-0.108752
61,10,-0.150587
61,11,-0.138120
61,12,-0.083916
62,9,-0.055403
62,10,-0.076716
62,11,-0.070365
67,87,-0.200000
75,51,-0.054891
75,52,-0.077932
75,53,-0.055820
76,51,-0.121372
76,52,-0.172318
76,53,-0.123426
77,51,-0.135394
77,52,-0.192226
77,53,-0.137686
78,51,-0.076199
78,52,-0.108183
78,53,-0.077488
78,65,-0.200000
79,4,-0.070537
79,5,-0.076129
79,6,-0.050943
80,3,-0.082258
80,4,-0.143195
80,5,-0.154548
80,6,-0.103417
81,3,-0.103534
81,4,-0.180231
81,5,-0.194521
81,6,-0.130165
81,7,-0.054003
82,3,-0.080794
82,4,-0.140645
82,5,-0.151796
82,6,-0.101576
83,4,-0.068047
83,5,-0.073442
83,57,-0.200000
93,72,-0.200000
94,68,-0.200000
