row,col,intensity
8,82,-0.200000
12,37,-0.200000
26,14,-0.061425
26,15,-0.095032
26,16,-0.063363
27,14,-0.123479
27,15,-0.191037
27,16,-0.127376
27,46,-0.200000
28,14,-0.106976
28,15,-0.165505
28,16,-0.110352
29,15,-0.061795
31,57,-0.200000
50,84,-0.081591
50,85,-0.123200
50,86,-0.079956
51,84,-0.132163
51,85,-0.199561
51,86,-0.129514
51,95,-0.200000
52,84,-0.092014
52,85,-0.138937
52,86,-0.090169
53,15,-0.079889
53,16,-0.089711
53,17,-0.067286
54,14,-0.086415
54,15,-0.145285
54,16,-0.163147
54,17,-0.122366
54,18,-0.061301
55,13,-0.061820
55,14,-0.104966
55,15,-0.176474
55,16,-0.198169
55,17,-0.148634
55,18,-0.074461
56,10,-0.051841
56,11,-0.085744
56,12,-0.093941
56,13,-0.090474
56,14,-0.103977
56,15,-0.143174
56,16,-0.160776
56,17,-0.120587
56,18,-0.060410
57,10,-0.092096
57,11,-0.152326
57,12,-0.166889
57,13,-0.121115
57,14,-0.090935
57,15,-0.077584
57,16,-0.087122
57,17,-0.065345
58,10,-0.108376
58,11,-0.179253
58,12,-0.196390
58,13,-0.142524
58,14,-0.068514
59,10,-0.084478
59,11,-0.139726
59,12,-0.153083
59,13,-0.111096
59,14,-0.053406
60,7,-0.200000
60,11,-0.072145
60,12,-0.079042
60,13,-0.057362
63,41,-0.087714
63,42,-0.110868
63,43,-0.054730
64,41,-0.153012
64,42,-0.193403
64,43,-0.095473
65,41,-0.104246
65,42,-0.131764
65,43,-0.065045
68,62,-0.200000
73,56,-0.052527
73,57,-0.091693
73,58,-0.080753
74,56,-0.102477
74,57,-0.178887
74,58,-0.157543
74,59,-0.069997
75,56,-0.100863
75,57,-0.176070
75,58,-0.155062
75,59,-0.068895
76,56,-0.050084
76,57,-0.087429
76,58,-0.076997
80,3,-0.059390
80,4,-0.095774
80,5,-0.095758
80,6,-0.059360
81,3,-0.104526
81,4,-0.168561
81,5,-0.168532
81,6,-0.104472
82,3,-0.114057
82,4,-0.183931
82,5,-0.183900
82,6,-0.113998
83,3,-0.077164
83,4,-0.124436
83,5,-0.124415
83,6,-0.077124
84,4,-0.052195
84,5,-0.052186
87,61,-0.200000
87,80,-0.055247
87,81,-0.052024
88,79,-0.085867
88,80,-0.129315
88,81,-0.121769
88,82,-0.071696
89,78,-0.052177
89,79,-0.125670
89,80,-0.189258
89,81,-0.178215
89,82,-0.104931
90,79,-0.115003
90,80,-0.173193
90,81,-0.163087
90,82,-0.096024
91,79,-0.065804
91,80,-0.099100
91,81,-0.093318
91,82,-0.054944
99,43,-0.200000
