row,col,intensity
10,27,-0.200000
17,13,-0.068468
17,14,-0.145121
17,15,-0.132561
17,16,-0.052186
18,13,-0.086651
18,14,-0.183661
18,15,-0.167766
18,16,-0.066045
18,46,-0.200000
19,14,-0.100173
19,15,-0.091503
29,74,-0.200000
34,78,-0.200000
49,36,-0.052298
49,37,-0.104901
49,38,-0.082177
50,36,-0.096062
50,37,-0.192683
50,38,-0.150943
51,36,-0.068913
51,37,-0.138226
51,38,-0.108283
56,86,-0.200000
58,25,-0.066885
58,26,-0.071046
58,87,-0.053927
58,88,-0.060423
59,24,-0.084488
59,25,-0.135483
59,26,-0.143911
59,27,-0.101256
59,50,-0.064900
59,51,-0.109303
59,52,-0.092871
59,86,-0.069930
59,87,-0.117310
59,88,-0.131440
59,89,-0.098367
60,24,-0.113362
60,25,-0.181786
60,26,-0.193094
60,27,-0.135861
60,28,-0.063320
60,50,-0.112415
60,51,-0.189325
60,52,-0.160863
60,53,-0.068956
60,86,-0.101604
60,87,-0.170444
60,88,-0.190976
60,89,-0.142922
60,90,-0.071441
61,24,-0.100754
61,25,-0.161567
61,26,-0.171617
61,27,-0.120750
61,28,-0.056277
61,50,-0.098234
61,51,-0.165443
61,52,-0.140571
61,53,-0.060257
61,86,-0.098602
61,87,-0.165408
61,88,-0.185333
61,89,-0.138699
61,90,-0.069330
62,24,-0.059316
62,25,-0.095118
62,26,-0.101035
62,27,-0.071089
62,51,-0.072938
62,52,-0.061973
62,86,-0.063912
62,87,-0.107215
62,88,-0.120130
62,89,-0.089903
63,88,-0.052009
68,65,-0.200000
77,94,-0.200000
78,84,-0.200000
80,2,-0.076564
80,3,-0.093321
80,4,-0.070522
81,1,-0.071942
81,2,-0.141431
81,3,-0.172384
81,4,-0.130269
81,5,-0.061035
81,68,-0.200000
82,1,-0.082394
82,2,-0.161978
82,3,-0.197428
82,4,-0.149195
82,5,-0.069902
83,1,-0.058505
83,2,-0.115016
83,3,-0.140188
83,4,-0.105939
84,2,-0.050635
84,3,-0.061717
84,42,-0.200000
90,23,-0.120809
90,24,-0.156844
90,25,-0.075356
91,23,-0.141323
91,24,-0.183477
91,25,-0.088152
92,23,-0.061180
92,24,-0.079428
93,32,-0.200000
