row,col,intensity
10,35,-0.200000
22,10,-0.069702
22,11,-0.100111
22,12,-0.084976
23,9,-0.051453
23,10,-0.125048
23,11,-0.179602
23,12,-0.152448
23,13,-0.076473
24,9,-0.054553
24,10,-0.132580
24,11,-0.190420
24,12,-0.161631
24,13,-0.081079
25,10,-0.083072
25,11,-0.119314
25,12,-0.101275
25,13,-0.050802
26,15,-0.200000
29,7,-0.074355
29,8,-0.053675
30,6,-0.105561
30,7,-0.176817
30,8,-0.127641
30,28,-0.200000
31,6,-0.108184
31,7,-0.181211
31,8,-0.130813
32,7,-0.080037
32,8,-0.057777
38,31,-0.054877
38,32,-0.102858
38,33,-0.122054
38,34,-0.091692
39,31,-0.085287
39,32,-0.159856
39,33,-0.189689
39,34,-0.142501
39,35,-0.067774
40,31,-0.083915
40,32,-0.157284
40,33,-0.186637
40,34,-0.140209
40,35,-0.066683
40,68,-0.089975
40,69,-0.128106
40,70,-0.078928
41,31,-0.052271
41,32,-0.097973
41,33,-0.116257
41,34,-0.087336
41,68,-0.140063
41,69,-0.199421
41,70,-0.122867
42,68,-0.094349
42,69,-0.134334
42,70,-0.082765
44,63,-0.200000
53,42,-0.128315
53,43,-0.150525
53,44,-0.068964
54,41,-0.051747
54,42,-0.155432
54,43,-0.182336
54,44,-0.083538
55,19,-0.051822
55,20,-0.060736
55,42,-0.073533
55,43,-0.086261
56,18,-0.064135
56,19,-0.113476
56,20,-0.132994
56,21,-0.103247
56,22,-0.053093
57,18,-0.093026
57,19,-0.164593
57,20,-0.192902
57,21,-0.149755
57,22,-0.077010
58,18,-0.089378
58,19,-0.158138
58,20,-0.185337
58,21,-0.143882
58,22,-0.073989
59,18,-0.056882
59,19,-0.100642
59,20,-0.117952
59,21,-0.091569
65,87,-0.200000
69,60,-0.058627
69,61,-0.060678
70,59,-0.070137
70,60,-0.143886
70,61,-0.148921
70,62,-0.077761
71,59,-0.086843
71,60,-0.178159
71,61,-0.184394
71,62,-0.096283
72,59,-0.054249
72,60,-0.111291
72,61,-0.115186
72,62,-0.060145
78,61,-0.200000
79,12,-0.055810
79,13,-0.097496
79,14,-0.105598
79,15,-0.070911
79,16,-0.059099
79,60,-0.200000
80,12,-0.094441
80,13,-0.164982
80,14,-0.178691
80,15,-0.143574
80,16,-0.126983
80,17,-0.103147
80,18,-0.059768
81,12,-0.099083
81,13,-0.173091
81,14,-0.189560
81,15,-0.163168
81,16,-0.181718
81,17,-0.176036
81,18,-0.102003
82,12,-0.064451
82,13,-0.112591
82,14,-0.134744
82,15,-0.140369
82,16,-0.177174
82,17,-0.173282
82,18,-0.100408
83,15,-0.079963
83,16,-0.097928
83,17,-0.098381
83,18,-0.057006
89,62,-0.200000
98,19,-0.200000
