row,col,intensity
10,32,-0.200000
23,1,-0.064916
23,2,-0.055241
24,0,-0.083392
24,1,-0.164658
24,2,-0.140117
24,3,-0.051386
25,0,-0.091159
25,1,-0.179995
25,2,-0.153168
25,3,-0.056172
26,1,-0.084797
26,2,-0.072159
32,45,-0.200000
43,56,-0.200000
45,97,-0.200000
46,20,-0.200000
50,20,-0.108269
50,21,-0.101026
51,19,-0.077549
51,20,-0.183459
51,21,-0.171185
51,22,-0.063002
52,19,-0.051829
52,20,-0.122613
52,21,-0.114410
58,42,-0.059734
58,43,-0.074473
59,41,-0.055769
59,42,-0.133498
59,43,-0.166437
59,44,-0.108076
60,41,-0.064915
60,42,-0.155391
60,43,-0.193733
60,44,-0.125800
61,42,-0.094206
61,43,-0.117450
61,44,-0.076266
65,38,-0.092087
65,39,-0.091185
66,37,-0.069324
66,38,-0.175763
66,39,-0.174041
66,40,-0.067306
67,37,-0.051676
67,38,-0.131019
67,39,-0.129735
67,40,-0.050172
68,12,-0.075339
68,13,-0.076211
68,14,-0.051067
69,11,-0.095842
69,12,-0.146365
69,13,-0.148060
69,14,-0.099210
69,61,-0.200000
70,10,-0.053497
70,11,-0.123336
70,12,-0.188352
70,13,-0.190534
70,14,-0.127670
70,15,-0.056667
71,11,-0.105134
71,12,-0.160555
71,13,-0.162415
71,14,-0.108829
72,11,-0.059363
72,12,-0.090656
72,13,-0.091706
72,14,-0.061449
75,52,-0.060729
75,53,-0.106585
75,54,-0.094377
76,48,-0.200000
76,52,-0.106248
76,53,-0.186477
76,54,-0.165117
76,55,-0.073761
77,52,-0.093781
77,53,-0.164595
77,54,-0.145742
77,55,-0.065105
77,84,-0.200000
78,53,-0.073295
78,54,-0.064899
78,93,-0.100033
78,94,-0.127954
78,95,-0.094399
79,0,-0.063052
79,92,-0.069021
79,93,-0.153068
79,94,-0.195791
79,95,-0.144447
79,96,-0.061465
80,0,-0.140828
80,1,-0.097471
80,92,-0.060915
80,93,-0.135092
80,94,-0.172798
80,95,-0.127483
80,96,-0.054247
81,0,-0.195017
81,1,-0.134976
81,2,-0.057921
81,93,-0.068767
81,94,-0.087961
81,95,-0.064894
82,0,-0.167436
82,1,-0.115886
83,0,-0.089128
83,1,-0.061688
89,22,-0.061710
89,23,-0.090144
89,24,-0.083365
90,22,-0.113762
90,23,-0.166179
90,24,-0.153682
90,25,-0.089978
90,38,-0.066657
90,39,-0.071085
91,21,-0.057542
91,22,-0.132770
91,23,-0.193946
91,24,-0.179361
91,25,-0.105012
91,37,-0.070080
91,38,-0.151444
91,39,-0.161503
91,40,-0.084993
92,22,-0.098100
92,23,-0.143302
92,24,-0.132525
92,25,-0.077591
92,37,-0.078572
92,38,-0.169796
92,39,-0.181074
92,40,-0.095293
93,23,-0.067033
93,24,-0.061992
93,38,-0.093945
93,39,-0.100186
93,40,-0.052724
97,41,-0.200000
