row,col,intensity
9,45,-0.200000
15,13,-0.069548
16,12,-0.108359
16,13,-0.173090
16,14,-0.119157
17,12,-0.116225
17,13,-0.185653
17,14,-0.127806
18,12,-0.053725
18,13,-0.085818
18,14,-0.059079
24,0,-0.076256
24,1,-0.050556
25,0,-0.149961
25,1,-0.099421
26,0,-0.191284
26,1,-0.126817
26,2,-0.054534
26,20,-0.200000
27,0,-0.158260
27,1,-0.104923
28,0,-0.084929
28,1,-0.056306
33,62,-0.050256
33,63,-0.054749
34,61,-0.053859
34,62,-0.140117
34,63,-0.152642
34,64,-0.069631
35,61,-0.062879
35,62,-0.163584
35,63,-0.178207
35,64,-0.081293
36,62,-0.079973
36,63,-0.087121
38,60,-0.200000
59,78,-0.200000
66,33,-0.102661
66,34,-0.114424
67,10,-0.054951
67,11,-0.080425
67,12,-0.077969
67,13,-0.050069
67,32,-0.058641
67,33,-0.167354
67,34,-0.186530
67,35,-0.081197
68,10,-0.104475
68,11,-0.152906
68,12,-0.148236
68,13,-0.095193
68,33,-0.106548
68,34,-0.118756
68,35,-0.051695
69,9,-0.059548
69,10,-0.131572
69,11,-0.192565
69,12,-0.186684
69,13,-0.119883
69,14,-0.050995
70,10,-0.109758
70,11,-0.160638
70,12,-0.155732
70,13,-0.100007
71,10,-0.060649
71,11,-0.088764
71,12,-0.086053
71,13,-0.055261
74,55,-0.200000
75,9,-0.200000
75,43,-0.063122
75,44,-0.066224
76,42,-0.071161
76,43,-0.147982
76,44,-0.155254
76,45,-0.082176
77,0,-0.076149
77,42,-0.084166
77,43,-0.175027
77,44,-0.183628
77,45,-0.097194
78,0,-0.123207
78,1,-0.051358
78,42,-0.050222
78,43,-0.104439
78,44,-0.109572
78,45,-0.057996
79,0,-0.123593
79,1,-0.051519
80,0,-0.076868
87,39,-0.200000
90,64,-0.200000
91,23,-0.200000
96,57,-0.200000
99,54,-0.090004
99,55,-0.117558
99,56,-0.094348
