row,col,intensity
5,49,-0.200000
9,28,-0.052430
10,27,-0.081128
10,28,-0.144471
10,29,-0.124736
10,30,-0.052216
11,27,-0.108386
11,28,-0.193012
11,29,-0.166647
11,30,-0.069760
12,27,-0.070206
12,28,-0.125022
12,29,-0.107944
13,42,-0.200000
16,3,-0.084271
16,4,-0.084542
17,2,-0.073513
17,3,-0.171125
17,4,-0.171675
17,5,-0.074224
18,2,-0.064335
18,3,-0.149759
18,4,-0.150241
18,5,-0.064957
19,3,-0.056483
19,4,-0.056665
30,44,-0.200000
42,30,-0.200000
46,73,-0.200000
52,43,-0.051093
53,42,-0.133918
53,43,-0.152844
53,44,-0.068130
54,41,-0.053539
54,42,-0.156459
54,43,-0.178571
54,44,-0.079598
55,42,-0.071391
55,43,-0.081480
57,20,-0.061687
57,21,-0.081484
57,22,-0.071297
58,19,-0.059317
58,20,-0.118288
58,21,-0.156250
58,22,-0.136716
58,23,-0.079238
59,19,-0.075343
59,20,-0.150247
59,21,-0.198466
59,22,-0.173654
59,23,-0.100647
60,19,-0.063391
60,20,-0.126412
60,21,-0.166982
60,22,-0.146106
60,23,-0.084680
61,20,-0.070452
61,21,-0.093062
61,22,-0.081427
68,91,-0.200000
69,34,-0.085745
69,35,-0.085817
70,33,-0.085176
70,34,-0.168973
70,35,-0.169114
70,36,-0.085390
71,33,-0.084682
71,34,-0.167993
71,35,-0.168133
71,36,-0.084895
72,34,-0.084261
72,35,-0.084331
78,15,-0.057505
78,16,-0.055120
79,14,-0.085710
79,15,-0.132508
79,16,-0.127012
79,17,-0.075481
80,14,-0.122449
80,15,-0.189307
80,16,-0.181456
80,17,-0.107837
80,66,-0.200000
81,14,-0.108461
81,15,-0.167682
81,16,-0.160727
81,17,-0.095518
82,14,-0.059564
82,15,-0.092086
82,16,-0.088267
82,17,-0.052456
94,60,-0.200000
95,40,-0.200000
