row,col,intensity
10,30,-0.200000
14,8,-0.070898
14,9,-0.107187
14,10,-0.069839
15,8,-0.129679
15,9,-0.196056
15,10,-0.127742
16,8,-0.102224
16,9,-0.154548
16,10,-0.100697
17,9,-0.052504
18,39,-0.200000
22,47,-0.200000
23,36,-0.200000
25,99,-0.087973
26,98,-0.064377
26,99,-0.149732
27,98,-0.060027
27,99,-0.139615
28,99,-0.071318
29,74,-0.200000
32,26,-0.052838
32,27,-0.078514
33,26,-0.124329
33,27,-0.184745
33,28,-0.106073
34,26,-0.113038
34,27,-0.167968
34,28,-0.096440
35,27,-0.059008
35,93,-0.200000
55,21,-0.065604
55,22,-0.077120
55,23,-0.060051
56,20,-0.072894
56,21,-0.129361
56,22,-0.152068
56,23,-0.118411
56,24,-0.061075
57,20,-0.095209
57,21,-0.168964
57,22,-0.198623
57,23,-0.154661
57,24,-0.079772
58,20,-0.082374
58,21,-0.146185
58,22,-0.171845
58,23,-0.133810
58,24,-0.069018
59,21,-0.083778
59,22,-0.098484
59,23,-0.076686
59,45,-0.106016
59,46,-0.136759
59,47,-0.089004
60,44,-0.060253
60,45,-0.154063
60,46,-0.198739
60,47,-0.129341
61,45,-0.112951
61,46,-0.145705
61,47,-0.094826
62,46,-0.053893
63,41,-0.072833
63,42,-0.066570
64,40,-0.073153
64,41,-0.171197
64,42,-0.156474
64,43,-0.055855
65,40,-0.067155
65,41,-0.157160
65,42,-0.143644
65,43,-0.051276
66,41,-0.056346
66,42,-0.051500
71,55,-0.200000
71,66,-0.200000
76,5,-0.053389
76,6,-0.077727
76,7,-0.070158
77,5,-0.107695
77,6,-0.156789
77,7,-0.141522
77,8,-0.079200
77,95,-0.200000
78,4,-0.057360
78,5,-0.134689
78,6,-0.196088
78,7,-0.176994
78,8,-0.099051
79,5,-0.104438
79,6,-0.152047
79,7,-0.137242
79,8,-0.076804
80,5,-0.050209
80,6,-0.073096
80,7,-0.065979
84,58,-0.200000
87,59,-0.050782
87,60,-0.088272
87,61,-0.094280
87,62,-0.061874
88,59,-0.091952
88,60,-0.159835
88,61,-0.170715
88,62,-0.112036
89,59,-0.102306
89,60,-0.177833
89,61,-0.189938
89,62,-0.124651
89,63,-0.050265
90,59,-0.069940
90,60,-0.121573
90,61,-0.129849
90,62,-0.085216
90,80,-0.200000
91,60,-0.051068
91,61,-0.054544
92,62,-0.200000
