row,col,intensity
23,45,-0.200000
29,6,-0.063777
29,7,-0.081127
30,6,-0.141705
30,7,-0.180255
30,8,-0.098817
30,45,-0.200000
31,6,-0.135692
31,7,-0.172605
31,8,-0.094623
32,6,-0.055997
32,7,-0.071230
39,92,-0.200000
46,57,-0.069250
46,58,-0.097043
46,59,-0.072644
46,62,-0.200000
47,57,-0.131133
47,58,-0.183763
47,59,-0.137560
47,60,-0.055006
48,56,-0.050563
48,57,-0.132645
48,58,-0.185882
48,59,-0.139146
48,60,-0.055640
49,57,-0.071673
49,58,-0.100439
49,59,-0.075186
51,95,-0.200000
52,23,-0.075036
52,24,-0.117795
52,25,-0.079481
53,23,-0.126576
53,24,-0.198706
53,25,-0.134075
54,23,-0.091773
54,24,-0.144069
54,25,-0.097209
62,25,-0.083881
62,26,-0.097318
63,24,-0.054004
63,25,-0.160428
63,26,-0.186127
63,27,-0.084337
64,25,-0.119832
64,26,-0.139028
64,27,-0.062996
65,54,-0.200000
67,13,-0.063536
67,14,-0.066787
67,90,-0.200000
68,12,-0.083222
68,13,-0.132067
68,14,-0.138825
68,15,-0.096663
69,12,-0.114586
69,13,-0.181838
69,14,-0.191143
69,15,-0.133091
69,16,-0.061385
70,12,-0.104506
70,13,-0.165842
70,14,-0.174328
70,15,-0.121383
70,16,-0.055985
71,12,-0.063135
71,13,-0.100190
71,14,-0.105316
71,15,-0.073331
71,94,-0.200000
74,39,-0.070857
74,40,-0.086902
74,41,-0.053770
75,38,-0.059699
75,39,-0.145126
75,40,-0.177988
75,41,-0.110129
76,38,-0.061687
76,39,-0.149959
76,40,-0.183916
76,41,-0.113797
77,39,-0.078175
77,40,-0.095876
77,41,-0.059323
79,15,-0.053426
80,13,-0.056689
80,14,-0.108654
80,15,-0.129117
80,16,-0.095129
81,13,-0.084941
81,14,-0.162804
81,15,-0.193465
81,16,-0.142538
81,17,-0.065111
81,32,-0.077822
81,33,-0.077657
82,13,-0.078909
82,14,-0.151243
82,15,-0.179727
82,16,-0.132416
82,17,-0.060487
82,31,-0.089501
82,32,-0.159128
82,33,-0.158791
82,34,-0.088933
82,53,-0.200000
83,14,-0.087112
83,15,-0.103518
83,16,-0.076268
83,31,-0.102714
83,32,-0.182621
83,33,-0.182235
83,34,-0.102063
84,31,-0.066160
84,32,-0.117629
84,33,-0.117380
84,34,-0.065740
91,38,-0.200000
92,48,-0.200000
93,73,-0.073777
93,74,-0.084420
94,72,-0.067602
94,73,-0.151927
94,74,-0.173844
94,75,-0.101283
95,72,-0.070880
95,73,-0.159294
95,74,-0.182274
95,75,-0.106195
96,73,-0.085039
96,74,-0.097307
96,75,-0.056692
