row,col,intensity
3,94,-0.200000
5,93,-0.084521
5,94,-0.078694
6,92,-0.079184
6,93,-0.176097
6,94,-0.163957
6,95,-0.063910
7,92,-0.069070
7,93,-0.153604
7,94,-0.143014
7,95,-0.055747
8,93,-0.056094
8,94,-0.052227
21,20,-0.200000
26,0,-0.124121
26,1,-0.066417
27,0,-0.195071
27,1,-0.104381
27,2,-0.059918
27,3,-0.082439
27,4,-0.071771
28,0,-0.131769
28,1,-0.070509
28,2,-0.087922
28,3,-0.177610
28,4,-0.154627
28,5,-0.058016
28,38,-0.200000
29,2,-0.081635
29,3,-0.164911
29,4,-0.143571
29,5,-0.053868
30,3,-0.065990
30,4,-0.057450
36,83,-0.082631
36,84,-0.134816
36,85,-0.111995
37,83,-0.120368
37,84,-0.196387
37,85,-0.163143
37,86,-0.069004
38,83,-0.089275
38,84,-0.145658
38,85,-0.121001
38,86,-0.051179
39,50,-0.200000
39,84,-0.055006
42,67,-0.054509
43,65,-0.063148
43,66,-0.124163
43,67,-0.137022
43,68,-0.084868
44,65,-0.089091
44,66,-0.175175
44,67,-0.193316
44,68,-0.119735
45,65,-0.070546
45,66,-0.138711
45,67,-0.153076
45,68,-0.094811
46,66,-0.061646
46,67,-0.068030
48,72,-0.200000
50,40,-0.055316
50,41,-0.112979
50,42,-0.123264
50,43,-0.071838
51,40,-0.085200
51,41,-0.174015
51,42,-0.189856
51,43,-0.110648
51,48,-0.200000
52,40,-0.070099
52,41,-0.143173
52,42,-0.156206
52,43,-0.091037
52,77,-0.200000
53,41,-0.062925
53,42,-0.068653
54,42,-0.200000
55,20,-0.052294
55,21,-0.059485
55,24,-0.053618
55,50,-0.200000
56,19,-0.067132
56,20,-0.115285
56,21,-0.131139
56,22,-0.098812
56,23,-0.115572
56,24,-0.160696
56,25,-0.114685
57,19,-0.098033
57,20,-0.168350
57,21,-0.191502
57,22,-0.150422
57,23,-0.137887
57,24,-0.189514
57,25,-0.134241
58,19,-0.094827
58,20,-0.162845
58,21,-0.185240
58,22,-0.139576
58,23,-0.100329
58,24,-0.099117
58,25,-0.061368
59,19,-0.060759
59,20,-0.104341
59,21,-0.118690
59,22,-0.089432
60,21,-0.050374
61,56,-0.051124
61,57,-0.083906
61,58,-0.069475
62,56,-0.106863
62,57,-0.175387
62,58,-0.145221
62,59,-0.060663
63,56,-0.112692
63,57,-0.184953
63,58,-0.153142
63,59,-0.063972
64,56,-0.059955
64,57,-0.098399
64,58,-0.081475
79,13,-0.067174
79,14,-0.056966
80,12,-0.107091
80,13,-0.146480
80,14,-0.124222
80,15,-0.065314
81,11,-0.065628
81,12,-0.144785
81,13,-0.198039
81,14,-0.167946
81,15,-0.088304
82,11,-0.055011
82,12,-0.121363
82,13,-0.166003
82,14,-0.140778
82,15,-0.074019
83,12,-0.063073
83,13,-0.086272
83,14,-0.073163
84,57,-0.200000
93,39,-0.200000
93,63,-0.200000
94,94,-0.200000
