row,col,intensity
15,5,-0.117341
15,6,-0.145524
15,7,-0.077780
15,44,-0.200000
16,4,-0.054022
16,5,-0.155458
16,6,-0.192797
16,7,-0.103046
17,5,-0.088761
17,6,-0.110080
17,7,-0.058836
20,42,-0.200000
23,31,-0.200000
28,90,-0.200000
30,36,-0.200000
30,67,-0.054423
30,68,-0.081163
30,82,-0.053027
30,83,-0.065596
30,84,-0.050748
31,67,-0.125348
31,68,-0.186937
31,69,-0.106144
31,81,-0.058957
31,82,-0.116614
31,83,-0.144254
31,84,-0.111601
31,85,-0.053997
32,67,-0.109920
32,68,-0.163928
32,69,-0.093080
32,81,-0.081086
32,82,-0.160385
32,83,-0.198399
32,84,-0.153489
32,85,-0.074264
33,68,-0.054731
33,81,-0.069746
33,82,-0.137955
33,83,-0.170653
33,84,-0.132024
33,85,-0.063878
34,82,-0.074212
34,83,-0.091801
34,84,-0.071021
40,50,-0.200000
46,95,-0.080892
46,96,-0.058894
47,94,-0.099918
47,95,-0.184436
47,96,-0.134280
48,94,-0.089856
48,95,-0.165863
48,96,-0.120757
49,95,-0.058832
52,92,-0.200000
57,23,-0.078120
57,24,-0.118999
57,25,-0.070796
58,23,-0.130974
58,24,-0.199511
58,25,-0.118694
59,23,-0.085761
59,24,-0.130638
59,25,-0.077720
64,34,-0.061750
64,35,-0.087044
64,36,-0.061903
65,34,-0.127476
65,35,-0.179694
65,36,-0.127792
66,34,-0.132766
66,35,-0.187151
66,36,-0.133095
67,34,-0.069760
67,35,-0.098336
67,36,-0.069933
69,19,-0.057394
69,20,-0.060680
70,18,-0.077961
70,19,-0.124433
70,20,-0.131556
70,21,-0.092131
71,18,-0.111959
71,19,-0.178698
71,20,-0.188928
71,21,-0.132310
71,22,-0.061377
72,18,-0.106504
72,19,-0.169990
72,20,-0.179722
72,21,-0.125862
72,22,-0.058386
72,56,-0.200000
73,18,-0.067110
73,19,-0.107114
73,20,-0.113246
73,21,-0.079308
77,57,-0.200000
80,15,-0.085954
80,16,-0.105920
80,17,-0.080925
81,14,-0.074207
81,15,-0.147491
81,16,-0.181751
81,17,-0.138862
81,18,-0.065778
82,14,-0.078947
82,15,-0.156913
82,16,-0.193362
82,17,-0.147732
82,18,-0.069979
83,14,-0.052074
83,15,-0.103500
83,16,-0.127543
83,17,-0.097445
84,16,-0.052159
89,91,-0.087007
89,92,-0.130772
89,93,-0.103807
90,91,-0.131367
90,92,-0.197446
90,93,-0.156733
90,94,-0.065709
91,91,-0.104754
91,92,-0.157446
91,93,-0.124981
91,94,-0.052397
92,92,-0.066308
92,93,-0.052635
96,60,-0.200000
