row,col,intensity
2,70,-0.078114
2,71,-0.125507
2,72,-0.102674
3,70,-0.121744
3,71,-0.195608
3,72,-0.160022
3,73,-0.066654
4,70,-0.096609
4,71,-0.155224
4,72,-0.126984
4,73,-0.052892
5,15,-0.200000
5,71,-0.062716
5,72,-0.051306
19,91,-0.200000
23,1,-0.067855
23,2,-0.057416
24,0,-0.085346
24,1,-0.167567
24,2,-0.141789
24,3,-0.051706
24,47,-0.200000
25,0,-0.090831
25,1,-0.178337
25,2,-0.150902
25,3,-0.055029
26,1,-0.081797
26,2,-0.069214
32,27,-0.200000
35,8,-0.200000
37,54,-0.200000
50,28,-0.084210
50,29,-0.138316
50,30,-0.088727
51,28,-0.120971
51,29,-0.198694
51,30,-0.127459
52,28,-0.067869
52,29,-0.111475
52,30,-0.071509
60,5,-0.070505
60,6,-0.126340
60,7,-0.120935
60,8,-0.061837
61,5,-0.104749
61,6,-0.187704
61,7,-0.179673
61,8,-0.091871
62,5,-0.083132
62,6,-0.148968
62,7,-0.142594
62,8,-0.072912
63,6,-0.063153
63,7,-0.060452
64,19,-0.062352
64,20,-0.057609
65,18,-0.096130
65,19,-0.134085
65,20,-0.123885
65,21,-0.075819
66,17,-0.065028
66,18,-0.136932
66,19,-0.190997
66,20,-0.176468
66,21,-0.108000
67,17,-0.061358
67,18,-0.129202
67,19,-0.180216
67,20,-0.166507
67,21,-0.101904
67,57,-0.200000
68,18,-0.080752
68,19,-0.112636
68,20,-0.104068
68,21,-0.063690
70,34,-0.075803
70,35,-0.101032
70,36,-0.067935
71,33,-0.053500
71,34,-0.141338
71,35,-0.188378
71,36,-0.126667
72,33,-0.050326
72,34,-0.132952
72,35,-0.177201
72,36,-0.119152
73,34,-0.063095
73,35,-0.084094
73,36,-0.056546
76,95,-0.200000
79,0,-0.081156
80,0,-0.155041
80,1,-0.092543
81,0,-0.183639
81,1,-0.109612
82,0,-0.134857
82,1,-0.080495
83,0,-0.061401
92,56,-0.200000
93,21,-0.200000
94,63,-0.200000
98,57,-0.200000
