row,col,intensity
14,63,-0.200000
25,15,-0.091934
25,16,-0.104207
25,17,-0.050905
25,38,-0.200000
26,14,-0.062693
26,15,-0.164889
26,16,-0.186901
26,17,-0.091301
27,15,-0.127454
27,16,-0.144468
27,17,-0.070573
33,25,-0.200000
33,49,-0.200000
62,42,-0.062933
62,43,-0.050684
63,41,-0.081514
63,42,-0.168091
63,43,-0.135375
64,41,-0.085031
64,42,-0.175345
64,43,-0.141217
65,42,-0.071437
65,43,-0.057533
66,81,-0.200000
70,10,-0.065906
70,11,-0.075022
70,12,-0.056568
71,9,-0.106180
71,10,-0.153434
71,11,-0.162971
71,12,-0.124686
71,13,-0.056304
71,34,-0.055740
71,35,-0.108098
71,36,-0.105763
71,37,-0.052205
72,8,-0.078970
72,9,-0.154043
72,10,-0.192459
72,11,-0.198925
72,12,-0.164430
72,13,-0.074323
72,34,-0.093547
72,35,-0.181419
72,36,-0.177500
72,37,-0.087615
72,90,-0.065277
72,91,-0.059208
73,8,-0.091038
73,9,-0.171013
73,10,-0.199515
73,11,-0.195071
73,12,-0.159570
73,13,-0.083113
73,34,-0.079207
73,35,-0.153608
73,36,-0.150290
73,37,-0.074184
73,89,-0.073085
73,90,-0.165019
73,91,-0.149675
73,92,-0.054535
74,8,-0.058841
74,9,-0.145533
74,10,-0.182909
74,11,-0.170227
74,12,-0.120342
74,13,-0.056304
74,35,-0.065616
74,36,-0.064198
74,89,-0.074218
74,90,-0.167578
74,91,-0.151996
74,92,-0.055381
75,9,-0.067339
75,10,-0.108529
75,11,-0.098627
75,12,-0.061691
75,90,-0.068361
75,91,-0.062005
84,60,-0.200000
87,58,-0.200000
89,38,-0.200000
