row,col,intensity
24,0,-0.066467
24,1,-0.137994
24,2,-0.123470
25,0,-0.090294
25,1,-0.187462
25,2,-0.167731
25,3,-0.064678
26,0,-0.052864
26,1,-0.109751
26,2,-0.098200
27,29,-0.200000
29,21,-0.200000
37,49,-0.080411
37,50,-0.063791
38,48,-0.091950
38,49,-0.181358
38,50,-0.143874
39,48,-0.083412
39,49,-0.164519
39,50,-0.130514
40,49,-0.060027
45,53,-0.200000
46,55,-0.200000
49,30,-0.074512
50,29,-0.108861
50,30,-0.181776
50,31,-0.118544
51,29,-0.103719
51,30,-0.173190
51,31,-0.112945
52,30,-0.064445
56,24,-0.070301
56,25,-0.105870
56,26,-0.105609
56,27,-0.069783
57,23,-0.050412
57,24,-0.114611
57,25,-0.172598
57,26,-0.172173
57,27,-0.113766
58,23,-0.054439
58,24,-0.123767
58,25,-0.186388
58,26,-0.185929
58,27,-0.122856
58,28,-0.053773
59,24,-0.088533
59,25,-0.133327
59,26,-0.132999
59,27,-0.087881
60,25,-0.063174
60,26,-0.063018
61,20,-0.200000
61,57,-0.056568
61,58,-0.060182
62,56,-0.066565
62,57,-0.140371
62,58,-0.149339
62,59,-0.080156
63,56,-0.083332
63,57,-0.175730
63,58,-0.186957
63,59,-0.100347
64,56,-0.052632
64,57,-0.110989
64,58,-0.118080
64,59,-0.063378
74,0,-0.068398
74,1,-0.071680
75,0,-0.142305
75,1,-0.149135
75,2,-0.096901
76,0,-0.183566
76,1,-0.192375
76,2,-0.124997
76,3,-0.050355
77,0,-0.146809
77,1,-0.153855
77,2,-0.099968
77,78,-0.200000
78,0,-0.072796
78,1,-0.076289
84,66,-0.200000
86,39,-0.200000
94,55,-0.200000
98,43,-0.200000
