row,col,intensity
10,37,-0.200000
21,11,-0.089769
21,12,-0.119097
21,13,-0.093379
22,10,-0.064314
22,11,-0.144379
22,12,-0.191548
22,13,-0.150185
22,14,-0.069590
23,10,-0.061130
23,11,-0.137231
23,12,-0.182065
23,13,-0.142750
23,14,-0.066145
24,11,-0.077086
24,12,-0.102270
24,13,-0.080186
27,18,-0.200000
29,6,-0.052820
29,7,-0.078086
30,6,-0.121993
30,7,-0.180347
30,8,-0.114902
30,28,-0.200000
31,6,-0.121427
31,7,-0.179510
31,8,-0.114369
32,6,-0.052089
32,7,-0.077004
39,31,-0.071546
39,32,-0.111277
39,33,-0.109571
39,34,-0.068304
40,31,-0.114687
40,32,-0.178377
40,33,-0.175641
40,34,-0.109491
40,66,-0.051539
40,67,-0.115854
40,68,-0.112694
41,31,-0.116389
41,32,-0.181023
41,33,-0.178247
41,34,-0.111116
41,66,-0.081146
41,67,-0.182408
41,68,-0.177433
41,69,-0.074686
42,31,-0.074778
42,32,-0.116304
42,33,-0.114521
42,34,-0.071390
42,61,-0.200000
42,66,-0.055285
42,67,-0.124277
42,68,-0.120887
42,69,-0.050884
53,42,-0.096992
53,43,-0.132223
53,44,-0.070397
54,42,-0.144314
54,43,-0.196733
54,44,-0.104743
55,18,-0.058806
55,19,-0.069129
55,20,-0.053829
55,42,-0.083861
55,43,-0.114322
55,44,-0.060866
56,17,-0.068657
56,18,-0.121844
56,19,-0.143232
56,20,-0.111531
56,21,-0.057527
57,17,-0.094230
57,18,-0.167227
57,19,-0.196582
57,20,-0.153073
57,21,-0.078953
58,17,-0.085666
58,18,-0.152029
58,19,-0.178716
58,20,-0.139161
58,21,-0.071778
59,17,-0.051588
59,18,-0.091551
59,19,-0.107622
59,20,-0.083802
67,88,-0.200000
70,60,-0.063603
71,59,-0.111691
71,60,-0.158005
71,61,-0.112768
72,59,-0.139984
72,60,-0.198029
72,61,-0.141334
72,62,-0.050889
73,59,-0.088512
73,60,-0.125214
73,61,-0.089366
79,13,-0.081392
79,14,-0.107304
79,15,-0.087707
79,60,-0.200000
80,12,-0.065138
80,13,-0.138507
80,14,-0.182600
80,15,-0.149253
80,16,-0.091688
81,12,-0.068724
81,13,-0.146133
81,14,-0.193557
81,15,-0.170471
81,16,-0.132534
81,17,-0.088601
82,13,-0.095591
82,14,-0.143838
82,15,-0.161132
82,16,-0.179322
82,17,-0.142399
82,18,-0.067990
83,14,-0.091656
83,15,-0.148994
83,16,-0.195095
83,17,-0.161022
83,18,-0.076881
84,15,-0.088391
84,16,-0.126863
84,17,-0.105019
84,18,-0.050142
91,62,-0.200000
97,19,-0.200000
