row,col,intensity
11,28,-0.200000
18,36,-0.200000
25,15,-0.059672
25,16,-0.056295
26,14,-0.071136
26,15,-0.155720
26,16,-0.146909
26,17,-0.059730
27,14,-0.080003
27,15,-0.175132
27,16,-0.165221
27,17,-0.067176
28,15,-0.084885
28,16,-0.080081
33,51,-0.200000
52,25,-0.066815
52,26,-0.108916
52,27,-0.069340
53,25,-0.121594
53,26,-0.198211
53,27,-0.126189
53,59,-0.200000
54,25,-0.086423
54,26,-0.140878
54,27,-0.089689
58,48,-0.052269
58,82,-0.200000
59,47,-0.100579
59,48,-0.143924
59,49,-0.103903
60,24,-0.058573
60,25,-0.056761
60,47,-0.139721
60,48,-0.199935
60,49,-0.144338
60,50,-0.052570
61,23,-0.087743
61,24,-0.128365
61,25,-0.124394
61,26,-0.079849
61,47,-0.097922
61,48,-0.140123
61,49,-0.101158
62,22,-0.057672
62,23,-0.127373
62,24,-0.186342
62,25,-0.180578
62,26,-0.115914
63,22,-0.055456
63,23,-0.122479
63,24,-0.179182
63,25,-0.173639
63,26,-0.111460
64,23,-0.078012
64,24,-0.114129
64,25,-0.110598
64,26,-0.070994
77,17,-0.200000
78,7,-0.082235
78,8,-0.097168
78,9,-0.071184
79,6,-0.077734
79,7,-0.148144
79,8,-0.175045
79,9,-0.128236
79,10,-0.058245
80,6,-0.086822
80,7,-0.165464
80,8,-0.195511
80,9,-0.143228
80,10,-0.065055
80,67,-0.200000
81,6,-0.060123
81,7,-0.114581
81,8,-0.135388
81,9,-0.099184
82,8,-0.058128
84,68,-0.200000
91,23,-0.200000
97,41,-0.200000
98,60,-0.059863
98,61,-0.080233
99,60,-0.134281
99,61,-0.179974
99,62,-0.106456
