row,col,intensity
26,46,-0.200000
29,4,-0.079226
29,5,-0.146149
29,6,-0.116189
30,4,-0.104844
30,5,-0.193405
30,6,-0.153758
30,7,-0.052681
30,49,-0.200000
31,4,-0.059794
31,5,-0.110302
31,6,-0.087691
37,32,-0.200000
40,20,-0.108958
40,21,-0.148815
40,22,-0.087359
41,20,-0.143544
41,21,-0.196052
41,22,-0.115089
42,20,-0.081281
42,21,-0.111013
42,22,-0.065168
45,89,-0.200000
46,51,-0.097793
46,52,-0.134481
46,53,-0.098787
47,50,-0.056217
47,51,-0.144723
47,52,-0.199017
47,53,-0.146194
47,54,-0.057366
48,51,-0.114407
48,52,-0.157328
48,53,-0.115570
49,52,-0.066437
51,75,-0.200000
57,87,-0.200000
59,24,-0.055871
60,23,-0.076452
60,24,-0.160392
60,25,-0.131419
60,59,-0.089000
60,60,-0.095292
60,61,-0.057264
61,23,-0.112112
61,24,-0.185007
61,25,-0.157293
61,58,-0.085861
61,59,-0.163795
61,60,-0.175375
61,61,-0.105388
62,22,-0.064273
62,23,-0.125126
62,24,-0.151393
62,25,-0.124270
62,26,-0.059215
62,58,-0.088688
62,59,-0.169190
62,60,-0.181151
62,61,-0.108859
62,71,-0.103007
62,72,-0.129630
62,73,-0.083061
63,22,-0.099385
63,23,-0.166733
63,24,-0.185287
63,25,-0.136391
63,26,-0.066504
63,58,-0.051416
63,59,-0.098085
63,60,-0.105020
63,61,-0.063110
63,70,-0.063429
63,71,-0.156774
63,72,-0.197294
63,73,-0.126418
64,22,-0.101795
64,23,-0.170778
64,24,-0.189781
64,25,-0.139699
64,26,-0.068117
64,34,-0.075169
64,35,-0.135604
64,36,-0.123416
64,37,-0.056668
64,71,-0.121488
64,72,-0.152889
64,73,-0.097964
65,22,-0.069064
65,23,-0.115866
65,24,-0.128760
65,25,-0.094781
65,34,-0.105995
65,35,-0.191215
65,36,-0.174029
65,37,-0.079907
65,72,-0.060324
66,23,-0.052072
66,24,-0.057866
66,34,-0.075405
66,35,-0.136031
66,36,-0.123805
66,37,-0.056846
71,14,-0.200000
73,60,-0.200000
76,87,-0.200000
79,17,-0.058640
80,15,-0.059484
80,16,-0.114279
80,17,-0.136122
80,18,-0.100526
81,15,-0.085610
81,16,-0.164473
81,17,-0.195910
81,18,-0.144680
81,19,-0.066245
82,15,-0.076392
82,16,-0.146762
82,17,-0.174814
82,18,-0.129100
82,19,-0.059111
82,76,-0.200000
83,16,-0.081194
83,17,-0.096713
83,18,-0.071423
93,52,-0.200000
94,61,-0.200000
99,43,-0.200000
