row,col,intensity
2,90,-0.060471
2,91,-0.069237
3,89,-0.053858
3,90,-0.147293
3,91,-0.168646
3,92,-0.080841
4,89,-0.054923
4,90,-0.150204
4,91,-0.171979
4,92,-0.082439
5,90,-0.064128
5,91,-0.073424
10,37,-0.200000
18,46,-0.200000
19,15,-0.105973
19,16,-0.131172
19,17,-0.069973
20,14,-0.054817
20,15,-0.157439
20,16,-0.194875
20,17,-0.103955
21,15,-0.100803
21,16,-0.124773
21,17,-0.066559
36,2,-0.200000
39,20,-0.078152
39,21,-0.077139
40,19,-0.071759
40,20,-0.169145
40,21,-0.166952
40,22,-0.069004
41,19,-0.065035
41,20,-0.153295
41,21,-0.151308
41,22,-0.062538
42,20,-0.058176
42,21,-0.057422
48,49,-0.200000
58,94,-0.200000
61,55,-0.050791
61,56,-0.108183
61,57,-0.116251
61,58,-0.063023
62,55,-0.081762
62,56,-0.174151
62,57,-0.187139
62,58,-0.101454
63,25,-0.079836
63,26,-0.148829
63,27,-0.108357
63,55,-0.066403
63,56,-0.141436
63,57,-0.151984
63,58,-0.082395
64,25,-0.103494
64,26,-0.192932
64,27,-0.140466
64,56,-0.057951
64,57,-0.062272
65,25,-0.078543
65,26,-0.119482
65,27,-0.093000
66,25,-0.089110
66,26,-0.107197
66,27,-0.085420
67,24,-0.081751
67,25,-0.148468
67,26,-0.178605
67,27,-0.142322
67,28,-0.075122
68,24,-0.090224
68,25,-0.163856
68,26,-0.197116
68,27,-0.157072
68,28,-0.082908
69,24,-0.065958
69,25,-0.119787
69,26,-0.144101
69,27,-0.114827
69,28,-0.060610
70,25,-0.058006
70,26,-0.069780
70,27,-0.055605
77,11,-0.072100
77,12,-0.070955
78,10,-0.093611
78,11,-0.148588
78,12,-0.146228
78,13,-0.089221
79,10,-0.119610
79,11,-0.189855
79,12,-0.186840
79,13,-0.114001
80,10,-0.094754
80,11,-0.150402
80,12,-0.148013
80,13,-0.090311
80,54,-0.200000
81,11,-0.073871
81,12,-0.072698
86,39,-0.053473
86,40,-0.073514
86,41,-0.065554
87,38,-0.051255
87,39,-0.108636
87,40,-0.149352
87,41,-0.133181
87,42,-0.077031
88,38,-0.067542
88,39,-0.143158
88,40,-0.196812
88,41,-0.175502
88,42,-0.101509
88,48,-0.200000
89,38,-0.057730
89,39,-0.122362
89,40,-0.168222
89,41,-0.150008
89,42,-0.086764
90,39,-0.067838
90,40,-0.093263
90,41,-0.083165
