row,col,intensity
4,76,-0.200000
5,19,-0.200000
7,64,-0.200000
17,2,-0.094863
17,3,-0.149061
17,4,-0.100944
17,43,-0.200000
18,2,-0.125757
18,3,-0.197606
18,4,-0.133818
19,2,-0.071847
19,3,-0.112897
19,4,-0.076453
19,91,-0.091281
19,92,-0.152407
19,93,-0.098324
20,91,-0.116332
20,92,-0.194233
20,93,-0.125307
21,91,-0.057286
21,92,-0.095647
21,93,-0.061706
36,44,-0.053919
36,45,-0.088506
36,46,-0.089267
36,47,-0.055322
37,34,-0.200000
37,44,-0.099354
37,45,-0.163087
37,46,-0.164489
37,47,-0.101939
38,44,-0.112491
38,45,-0.184650
38,46,-0.186238
38,47,-0.115418
39,44,-0.078259
39,45,-0.128460
39,46,-0.129565
39,47,-0.080295
40,45,-0.054913
40,46,-0.055385
41,71,-0.200000
53,42,-0.094306
53,43,-0.130243
53,44,-0.070250
54,42,-0.142931
54,43,-0.197398
54,44,-0.106472
55,42,-0.084605
55,43,-0.116845
55,44,-0.063024
60,55,-0.068893
60,56,-0.073238
61,54,-0.072490
61,55,-0.152746
61,56,-0.162378
61,57,-0.087086
62,54,-0.081083
62,55,-0.170854
62,56,-0.181628
62,57,-0.097410
63,55,-0.096415
63,56,-0.102495
63,57,-0.054970
69,63,-0.200000
70,24,-0.053941
70,25,-0.074430
70,26,-0.068029
71,23,-0.051571
71,24,-0.107428
71,25,-0.148234
71,26,-0.135487
71,27,-0.082029
72,23,-0.068034
72,24,-0.141722
72,25,-0.195554
72,26,-0.178738
72,27,-0.108214
73,23,-0.059451
73,24,-0.123844
73,25,-0.170885
73,26,-0.156190
73,27,-0.094563
73,95,-0.097584
73,96,-0.114286
73,97,-0.073326
74,24,-0.071685
74,25,-0.098915
74,26,-0.090409
74,27,-0.054737
74,94,-0.075808
74,95,-0.162061
74,96,-0.189799
74,97,-0.121776
75,12,-0.054492
75,13,-0.071101
75,14,-0.057519
75,94,-0.068971
75,95,-0.147445
75,96,-0.172681
75,97,-0.110793
76,11,-0.055090
76,12,-0.115937
76,13,-0.151274
76,14,-0.122377
76,15,-0.061380
76,87,-0.200000
76,95,-0.073491
76,96,-0.086069
76,97,-0.055222
77,11,-0.072669
77,12,-0.152933
77,13,-0.199547
77,14,-0.161428
77,15,-0.080966
78,11,-0.059432
78,12,-0.125076
78,13,-0.163198
78,14,-0.132023
78,15,-0.066218
79,12,-0.063422
79,13,-0.082752
79,14,-0.066944
81,52,-0.200000
83,49,-0.200000
84,15,-0.200000
91,23,-0.200000
94,55,-0.200000
