row,col,intensity
14,9,-0.062595
14,10,-0.095893
14,11,-0.063311
15,9,-0.124990
15,10,-0.191478
15,11,-0.126419
15,42,-0.200000
16,9,-0.107560
16,10,-0.164778
16,11,-0.108790
17,10,-0.061111
30,69,-0.200000
33,24,-0.200000
43,97,-0.072909
43,98,-0.119314
43,99,-0.103123
44,97,-0.117145
44,98,-0.191706
44,99,-0.165690
45,97,-0.099407
45,98,-0.162678
45,99,-0.140601
46,98,-0.072907
46,99,-0.063013
50,28,-0.050927
51,27,-0.129775
51,28,-0.153820
51,29,-0.071206
52,26,-0.050442
52,27,-0.153086
52,28,-0.181450
52,29,-0.083996
53,27,-0.070527
53,28,-0.083595
56,39,-0.200000
56,82,-0.095963
56,83,-0.101663
57,81,-0.059656
57,82,-0.170778
57,83,-0.180922
57,84,-0.070930
58,82,-0.112470
58,83,-0.119151
62,12,-0.059295
62,13,-0.072718
62,14,-0.059072
63,11,-0.064946
63,12,-0.120242
63,13,-0.147462
63,14,-0.119790
63,15,-0.064459
64,11,-0.087239
64,12,-0.161516
64,13,-0.198079
64,14,-0.160909
64,15,-0.086584
65,11,-0.077622
65,12,-0.143711
65,13,-0.176244
65,14,-0.143171
65,15,-0.077040
66,12,-0.084701
66,13,-0.103875
66,14,-0.084382
66,81,-0.200000
71,36,-0.200000
73,56,-0.054101
73,57,-0.079101
73,58,-0.058348
74,56,-0.118481
74,57,-0.173231
74,58,-0.127782
75,56,-0.130904
75,57,-0.191396
75,58,-0.141181
75,59,-0.052539
76,56,-0.072967
76,57,-0.106685
76,58,-0.078695
79,50,-0.200000
80,1,-0.062964
80,2,-0.094856
80,3,-0.088600
80,4,-0.051308
81,1,-0.113363
81,2,-0.170784
81,3,-0.159519
81,4,-0.092378
82,0,-0.052079
82,1,-0.126545
82,2,-0.190643
82,3,-0.178068
82,4,-0.103120
82,54,-0.200000
82,56,-0.200000
83,1,-0.087581
83,2,-0.131942
83,3,-0.123239
83,4,-0.071369
84,2,-0.056616
84,3,-0.052882
88,71,-0.200000
91,23,-0.200000
