row,col,intensity
14,73,-0.200000
15,23,-0.200000
18,1,-0.067069
18,2,-0.111749
18,3,-0.080244
19,1,-0.117999
19,2,-0.196607
19,3,-0.141178
20,1,-0.089470
20,2,-0.149074
20,3,-0.107045
32,45,-0.200000
38,50,-0.200000
50,39,-0.115967
50,40,-0.106748
51,38,-0.078350
51,39,-0.184666
51,40,-0.169986
51,41,-0.061111
52,39,-0.114847
52,40,-0.105717
65,9,-0.083011
65,10,-0.112575
65,11,-0.101126
65,12,-0.060173
66,8,-0.065199
66,9,-0.133483
66,10,-0.181022
66,11,-0.162612
66,12,-0.096759
67,8,-0.069446
67,9,-0.142179
67,10,-0.192814
67,11,-0.173205
67,12,-0.103063
68,9,-0.100314
68,10,-0.136040
68,11,-0.122205
68,12,-0.072716
69,10,-0.063579
69,11,-0.057113
73,79,-0.200000
74,54,-0.052016
74,55,-0.050805
75,53,-0.071410
75,54,-0.138251
75,55,-0.135035
75,56,-0.066541
76,53,-0.095754
76,54,-0.185383
76,55,-0.181070
76,56,-0.089225
77,53,-0.064777
77,54,-0.125411
77,55,-0.122493
77,56,-0.060361
79,7,-0.070895
79,8,-0.114650
79,9,-0.114955
79,10,-0.071462
80,7,-0.111091
80,8,-0.179656
80,9,-0.180133
80,10,-0.111979
81,7,-0.107929
81,8,-0.174541
81,9,-0.175005
81,10,-0.108791
82,7,-0.065011
82,8,-0.105135
82,9,-0.105414
82,10,-0.065530
84,53,-0.200000
92,7,-0.200000
93,12,-0.200000
93,62,-0.200000
94,49,-0.200000
