row,col,intensity
11,39,-0.200000
18,14,-0.084431
18,15,-0.084647
18,16,-0.050153
19,13,-0.095499
19,14,-0.162007
19,15,-0.162422
19,16,-0.096234
20,13,-0.108294
20,14,-0.183714
20,15,-0.184184
20,16,-0.109128
21,13,-0.072575
21,14,-0.123119
21,15,-0.123434
21,16,-0.073134
29,6,-0.071206
29,7,-0.082148
29,24,-0.200000
30,5,-0.057511
30,6,-0.153952
30,7,-0.177609
30,8,-0.088306
30,27,-0.200000
31,5,-0.053588
31,6,-0.143450
31,7,-0.165492
31,8,-0.082282
32,6,-0.057605
32,7,-0.066456
38,57,-0.200000
40,64,-0.071092
40,65,-0.122741
40,66,-0.091700
41,30,-0.057805
41,31,-0.097988
41,32,-0.105160
41,33,-0.071449
41,64,-0.114498
41,65,-0.197681
41,66,-0.147689
42,30,-0.097387
42,31,-0.165086
42,32,-0.177169
42,33,-0.120374
42,34,-0.051777
42,64,-0.079797
42,65,-0.137770
42,66,-0.102929
43,30,-0.103873
43,31,-0.176082
43,32,-0.188969
43,33,-0.128391
43,34,-0.055226
44,30,-0.070141
44,31,-0.118900
44,32,-0.127603
44,33,-0.086696
45,31,-0.050829
45,32,-0.054550
53,43,-0.081967
53,44,-0.057656
54,42,-0.103290
54,43,-0.186032
54,44,-0.130856
55,16,-0.067479
55,17,-0.079059
55,18,-0.061355
55,42,-0.091556
55,43,-0.164897
55,44,-0.115990
56,15,-0.074344
56,16,-0.131496
56,17,-0.154061
56,18,-0.119562
56,19,-0.061463
56,43,-0.057085
57,15,-0.095964
57,16,-0.169735
57,17,-0.198863
57,18,-0.154332
57,19,-0.079337
58,15,-0.082052
58,16,-0.145128
58,17,-0.170033
58,18,-0.131958
58,19,-0.067835
59,16,-0.082196
59,17,-0.096301
59,18,-0.074736
71,89,-0.200000
72,58,-0.071731
72,59,-0.064608
73,57,-0.091078
73,58,-0.162603
73,59,-0.146456
73,60,-0.066551
74,57,-0.104158
74,58,-0.185956
74,59,-0.167490
74,60,-0.076109
75,57,-0.060095
75,58,-0.107289
75,59,-0.096636
78,62,-0.200000
79,14,-0.089567
79,15,-0.104791
79,16,-0.076013
80,13,-0.081677
80,14,-0.154128
80,15,-0.180325
80,16,-0.130803
80,17,-0.058827
81,13,-0.087141
81,14,-0.164439
81,15,-0.192388
81,16,-0.139554
81,17,-0.062762
81,56,-0.200000
82,13,-0.057642
82,14,-0.108773
82,15,-0.127260
82,16,-0.092312
83,15,-0.070076
83,16,-0.071562
84,15,-0.066614
84,16,-0.114434
84,17,-0.113384
84,18,-0.064797
85,15,-0.105759
85,16,-0.181681
85,17,-0.180015
85,18,-0.102875
86,15,-0.096845
86,16,-0.166368
86,17,-0.164842
86,18,-0.094204
87,15,-0.051150
87,16,-0.087869
87,17,-0.087063
93,62,-0.200000
95,19,-0.200000
