row,col,intensity
0,79,-0.200000
4,62,-0.200000
7,96,-0.128951
7,97,-0.142230
7,98,-0.065679
8,95,-0.063310
8,96,-0.166793
8,97,-0.183970
8,98,-0.084953
9,96,-0.090323
9,97,-0.099624
13,14,-0.200000
18,1,-0.073029
18,2,-0.144104
18,3,-0.122547
19,1,-0.096186
19,2,-0.189798
19,3,-0.161406
19,4,-0.059155
19,46,-0.200000
19,90,-0.066805
19,91,-0.086829
20,1,-0.054597
20,2,-0.107734
20,3,-0.091618
20,90,-0.143714
20,91,-0.186791
20,92,-0.093809
21,90,-0.119460
21,91,-0.155267
21,92,-0.077977
32,44,-0.200000
33,53,-0.074759
33,54,-0.114705
33,55,-0.108140
33,56,-0.062644
34,53,-0.119477
34,54,-0.183316
34,55,-0.172825
34,56,-0.100115
35,53,-0.117324
35,54,-0.180014
35,55,-0.169711
35,56,-0.098311
36,53,-0.070791
36,54,-0.108617
36,55,-0.102400
36,56,-0.059319
50,57,-0.200000
51,41,-0.083230
51,42,-0.073429
52,40,-0.079313
52,41,-0.179165
52,42,-0.158066
52,43,-0.054464
53,40,-0.066680
53,41,-0.150628
53,42,-0.132890
59,42,-0.071567
59,43,-0.087396
59,44,-0.053844
60,41,-0.060300
60,42,-0.145959
60,43,-0.178243
60,44,-0.109814
61,41,-0.062044
61,42,-0.150182
61,43,-0.183400
61,44,-0.112991
62,42,-0.077959
62,43,-0.095203
62,44,-0.058654
64,52,-0.200000
69,18,-0.068417
69,19,-0.087620
69,20,-0.074330
70,17,-0.065620
70,18,-0.126871
70,19,-0.162482
70,20,-0.137837
70,21,-0.077454
71,17,-0.080604
71,18,-0.155841
71,19,-0.199583
71,20,-0.169311
71,21,-0.095140
72,17,-0.065583
72,18,-0.126800
72,19,-0.162391
72,20,-0.137760
72,21,-0.077411
73,18,-0.068340
73,19,-0.087522
73,20,-0.074247
74,93,-0.200000
75,8,-0.067120
75,9,-0.083500
75,10,-0.064404
76,7,-0.065671
76,8,-0.131771
76,9,-0.163929
76,10,-0.126440
76,11,-0.060465
77,7,-0.079935
77,8,-0.160391
77,9,-0.199534
77,10,-0.153902
77,11,-0.073598
78,7,-0.060324
78,8,-0.121041
78,9,-0.150580
78,10,-0.116144
78,11,-0.055541
79,8,-0.056634
79,9,-0.070455
79,10,-0.054342
82,93,-0.060761
82,94,-0.080724
82,95,-0.058752
83,92,-0.052723
83,93,-0.127856
83,94,-0.169861
83,95,-0.123628
84,5,-0.200000
84,92,-0.060777
84,93,-0.147389
84,94,-0.195811
84,95,-0.142516
84,96,-0.056825
85,93,-0.093081
85,94,-0.123661
85,95,-0.090003
86,39,-0.200000
94,61,-0.200000
97,19,-0.200000
