row,col,intensity
7,96,-0.060216
7,97,-0.125759
7,98,-0.109959
8,96,-0.090876
8,97,-0.189793
8,98,-0.165948
8,99,-0.060747
9,96,-0.057419
9,97,-0.119919
9,98,-0.104852
11,28,-0.200000
12,28,-0.200000
14,6,-0.064373
14,7,-0.057549
15,5,-0.078309
15,6,-0.162443
15,7,-0.145222
15,8,-0.055951
16,5,-0.085163
16,6,-0.176660
16,7,-0.157932
16,8,-0.060848
17,6,-0.082799
17,7,-0.074021
18,43,-0.061288
18,44,-0.136783
18,45,-0.117955
18,82,-0.200000
19,43,-0.083479
19,44,-0.186308
19,45,-0.160663
19,46,-0.053534
20,44,-0.098053
20,45,-0.084557
22,68,-0.200000
42,67,-0.200000
43,99,-0.050944
44,98,-0.062612
44,99,-0.127244
45,98,-0.085674
45,99,-0.174112
46,98,-0.064223
46,99,-0.130518
47,99,-0.053600
50,50,-0.200000
54,68,-0.058399
54,69,-0.056034
55,67,-0.085996
55,68,-0.134288
55,69,-0.128849
55,70,-0.075965
56,67,-0.121506
56,68,-0.189738
56,69,-0.182054
56,70,-0.107332
57,67,-0.105487
57,68,-0.164725
57,69,-0.158053
57,70,-0.093183
57,83,-0.200000
58,67,-0.056272
58,68,-0.087872
58,69,-0.084313
59,44,-0.067270
60,9,-0.073819
60,10,-0.104205
60,11,-0.097437
60,12,-0.060350
60,43,-0.113539
60,44,-0.175851
60,45,-0.106371
61,8,-0.057895
61,9,-0.123379
61,10,-0.174164
61,11,-0.162853
61,12,-0.100868
61,43,-0.115916
61,44,-0.179534
61,45,-0.108599
62,8,-0.064096
62,9,-0.136594
62,10,-0.192820
62,11,-0.180297
62,12,-0.111672
62,44,-0.071586
63,9,-0.100171
63,10,-0.141404
63,11,-0.132220
63,12,-0.081894
64,10,-0.068689
64,11,-0.064228
65,53,-0.200000
73,37,-0.081964
73,38,-0.098925
73,39,-0.060236
74,36,-0.064150
74,37,-0.153468
74,38,-0.185226
74,39,-0.112784
75,36,-0.060598
75,37,-0.144969
75,38,-0.174969
75,39,-0.106539
76,14,-0.086456
76,15,-0.106517
76,16,-0.081365
76,37,-0.069088
76,38,-0.083384
76,39,-0.050773
77,13,-0.074397
77,14,-0.147839
77,15,-0.182144
77,16,-0.139134
77,17,-0.065893
78,13,-0.078875
78,14,-0.156739
78,15,-0.193109
78,16,-0.147509
78,17,-0.069860
79,13,-0.051846
79,14,-0.103028
79,15,-0.126934
79,16,-0.096961
80,15,-0.051731
84,60,-0.200000
87,51,-0.200000
93,50,-0.200000
94,39,-0.200000
99,43,-0.200000
