row,col,intensity
0,78,-0.200000
4,62,-0.200000
5,94,-0.051408
6,93,-0.091532
6,94,-0.154473
6,95,-0.109143
7,93,-0.115148
7,94,-0.194328
7,95,-0.137302
8,93,-0.060646
8,94,-0.102348
8,95,-0.072314
12,15,-0.200000
17,2,-0.060242
17,3,-0.056901
18,1,-0.071291
18,2,-0.156247
18,3,-0.147582
18,4,-0.060076
18,46,-0.200000
18,90,-0.109375
18,91,-0.131257
18,92,-0.060864
19,1,-0.079688
19,2,-0.174651
19,3,-0.164966
19,4,-0.067153
19,89,-0.050992
19,90,-0.158372
19,91,-0.190057
19,92,-0.088130
20,2,-0.084135
20,3,-0.079469
20,90,-0.088608
20,91,-0.106335
33,42,-0.200000
34,51,-0.076018
34,52,-0.110740
34,53,-0.099124
34,54,-0.054518
35,50,-0.053056
35,51,-0.125786
35,52,-0.183239
35,53,-0.164018
35,54,-0.090209
36,50,-0.053943
36,51,-0.127888
36,52,-0.186302
36,53,-0.166759
36,54,-0.091717
37,51,-0.079894
37,52,-0.116387
37,53,-0.104178
37,54,-0.057297
50,60,-0.200000
51,42,-0.057431
52,41,-0.136307
52,42,-0.161087
52,43,-0.074351
53,41,-0.149317
53,42,-0.176463
53,43,-0.081447
54,41,-0.063883
54,42,-0.075496
59,44,-0.078669
59,45,-0.128994
59,46,-0.106709
60,44,-0.119423
60,45,-0.195819
60,46,-0.161989
60,47,-0.067606
61,44,-0.091461
61,45,-0.149970
61,46,-0.124061
61,47,-0.051776
62,45,-0.057945
65,53,-0.200000
69,20,-0.056848
69,21,-0.058540
70,19,-0.080127
70,20,-0.124566
70,21,-0.128275
70,22,-0.087499
71,19,-0.116301
71,20,-0.180804
71,21,-0.186187
71,22,-0.127002
71,23,-0.057384
72,19,-0.111817
72,20,-0.173833
72,21,-0.179009
72,22,-0.122106
72,23,-0.055171
73,19,-0.071212
73,20,-0.110707
73,21,-0.114004
73,22,-0.077764
75,9,-0.070156
75,10,-0.080201
75,11,-0.056844
76,8,-0.075838
76,9,-0.139834
76,10,-0.159855
76,11,-0.113300
76,92,-0.200000
77,8,-0.093719
77,9,-0.172802
77,10,-0.197544
77,11,-0.140013
77,12,-0.061527
78,8,-0.071805
78,9,-0.132397
78,10,-0.151353
78,11,-0.107275
79,9,-0.062892
79,10,-0.071897
79,11,-0.050959
80,94,-0.061658
80,95,-0.055374
81,93,-0.090076
81,94,-0.147665
81,95,-0.132618
81,96,-0.065249
82,93,-0.118182
82,94,-0.193741
82,95,-0.173998
82,96,-0.085609
83,93,-0.084946
83,94,-0.139257
83,95,-0.125066
83,96,-0.061533
84,7,-0.200000
84,41,-0.200000
84,94,-0.054835
94,60,-0.200000
96,19,-0.200000
99,41,-0.200000
