row,col,intensity
7,95,-0.055320
7,96,-0.136125
7,97,-0.140234
7,98,-0.060483
8,95,-0.070200
8,96,-0.172740
8,97,-0.177955
8,98,-0.076752
9,96,-0.091772
9,97,-0.094542
14,24,-0.200000
24,9,-0.066171
24,10,-0.060254
25,8,-0.095799
25,9,-0.147607
25,10,-0.134408
25,11,-0.072330
26,8,-0.126292
26,9,-0.194590
26,10,-0.177190
26,11,-0.095353
27,8,-0.098393
27,9,-0.151603
27,10,-0.138047
27,11,-0.074288
28,9,-0.069802
28,10,-0.063561
28,35,-0.052140
28,36,-0.076061
28,37,-0.070247
29,8,-0.055476
29,9,-0.050761
29,31,-0.200000
29,35,-0.104965
29,36,-0.153124
29,37,-0.141418
29,38,-0.082686
30,7,-0.071770
30,8,-0.152377
30,9,-0.139427
30,10,-0.054981
30,34,-0.058057
30,35,-0.133779
30,36,-0.195157
30,37,-0.180238
30,38,-0.105384
31,7,-0.084958
31,8,-0.180378
31,9,-0.165047
31,10,-0.065085
31,35,-0.107944
31,36,-0.157468
31,37,-0.145430
31,38,-0.085032
32,8,-0.092022
32,9,-0.084201
32,35,-0.055140
32,36,-0.080439
32,37,-0.074290
40,87,-0.054878
40,88,-0.127006
40,89,-0.127194
40,90,-0.055121
41,87,-0.077520
41,88,-0.179407
41,89,-0.179671
41,90,-0.077863
42,88,-0.109664
42,89,-0.109826
49,74,-0.200000
51,40,-0.074325
51,41,-0.121376
51,42,-0.077412
52,40,-0.122391
52,41,-0.199869
52,42,-0.127473
52,80,-0.200000
53,40,-0.078712
53,41,-0.128539
53,42,-0.081980
58,25,-0.079840
58,26,-0.087030
58,27,-0.062841
59,24,-0.089583
59,25,-0.147421
59,26,-0.160697
59,27,-0.116032
59,28,-0.055496
60,24,-0.109567
60,25,-0.180307
60,26,-0.196546
60,27,-0.141916
60,28,-0.067877
61,24,-0.088768
61,25,-0.146079
61,26,-0.159235
61,27,-0.114976
61,28,-0.054991
61,56,-0.074999
61,57,-0.101995
61,58,-0.069979
62,25,-0.078393
62,26,-0.085453
62,27,-0.061702
62,55,-0.051576
62,56,-0.139028
62,57,-0.189072
62,58,-0.129722
63,56,-0.130022
63,57,-0.176824
63,58,-0.121319
64,56,-0.061347
64,57,-0.083429
64,58,-0.057241
68,6,-0.100765
68,7,-0.125869
68,8,-0.085493
69,5,-0.068246
69,6,-0.156778
69,7,-0.195836
69,8,-0.133017
70,5,-0.057738
70,6,-0.132637
70,7,-0.165681
70,8,-0.112535
70,67,-0.200000
71,6,-0.061017
71,7,-0.076218
71,8,-0.051769
76,14,-0.073179
76,15,-0.082809
76,16,-0.054048
77,13,-0.074980
77,14,-0.147108
77,15,-0.166468
77,16,-0.108650
78,13,-0.086937
78,14,-0.170566
78,15,-0.193013
78,16,-0.125976
79,8,-0.070750
79,9,-0.111422
79,10,-0.108795
79,11,-0.065862
79,13,-0.058139
79,14,-0.114066
79,15,-0.129077
79,16,-0.084246
79,53,-0.200000
80,8,-0.114020
80,9,-0.179567
80,10,-0.175333
80,11,-0.106143
81,8,-0.113927
81,9,-0.179421
81,10,-0.175190
81,11,-0.106057
81,51,-0.200000
82,8,-0.070577
82,9,-0.111150
82,10,-0.108530
82,11,-0.065702
