row,col,intensity
13,42,-0.200000
15,18,-0.087673
15,19,-0.120957
15,20,-0.098621
16,17,-0.059608
16,18,-0.139153
16,19,-0.191980
16,20,-0.156529
16,21,-0.075423
17,17,-0.055912
17,18,-0.130525
17,19,-0.180076
17,20,-0.146823
17,21,-0.070746
18,18,-0.072355
18,19,-0.099823
18,20,-0.081389
29,6,-0.094277
29,7,-0.080092
30,5,-0.093877
30,6,-0.185054
30,7,-0.157212
30,8,-0.057559
30,27,-0.200000
31,5,-0.079414
31,6,-0.156545
31,7,-0.132992
32,6,-0.057072
32,30,-0.200000
34,53,-0.200000
40,62,-0.059035
40,63,-0.115660
40,64,-0.098056
41,62,-0.097803
41,63,-0.191614
41,64,-0.162448
41,65,-0.059596
42,62,-0.070114
42,63,-0.137367
42,64,-0.116458
43,30,-0.058342
43,31,-0.062586
44,29,-0.075850
44,30,-0.128527
44,31,-0.137878
44,32,-0.093640
45,29,-0.105788
45,30,-0.179255
45,31,-0.192297
45,32,-0.130599
45,33,-0.056153
46,29,-0.093407
46,30,-0.158276
46,31,-0.169792
46,32,-0.115314
47,29,-0.052214
47,30,-0.088476
47,31,-0.094913
47,32,-0.064460
54,43,-0.118609
54,44,-0.113277
55,14,-0.072614
55,15,-0.072622
55,42,-0.074250
55,43,-0.181567
55,44,-0.173404
55,45,-0.064679
56,13,-0.095321
56,14,-0.143919
56,15,-0.143935
56,16,-0.095352
56,43,-0.108551
56,44,-0.103671
57,12,-0.054902
57,13,-0.125142
57,14,-0.188943
57,15,-0.188964
57,16,-0.125183
57,17,-0.054933
58,13,-0.108827
58,14,-0.164310
58,15,-0.164328
58,16,-0.108863
59,13,-0.062688
59,14,-0.094649
59,15,-0.094659
59,16,-0.062709
74,55,-0.083144
74,56,-0.074632
74,91,-0.200000
75,54,-0.096829
75,55,-0.172281
75,56,-0.154644
75,57,-0.070032
76,54,-0.101222
76,55,-0.180097
76,56,-0.161660
76,57,-0.073209
77,54,-0.053384
77,55,-0.094982
77,56,-0.085258
78,64,-0.200000
79,14,-0.055208
79,15,-0.094178
79,16,-0.099606
79,17,-0.065315
80,14,-0.096322
80,15,-0.164313
80,16,-0.173783
80,17,-0.113956
81,14,-0.104194
81,15,-0.177741
81,16,-0.187986
81,17,-0.123269
81,18,-0.050115
82,14,-0.069880
82,15,-0.119205
82,16,-0.126076
82,17,-0.082672
83,16,-0.052424
83,53,-0.200000
87,18,-0.062173
87,19,-0.110720
87,20,-0.113726
87,21,-0.067374
88,18,-0.099769
88,19,-0.177673
88,20,-0.182496
88,21,-0.108116
89,18,-0.092341
89,19,-0.164445
89,20,-0.168909
89,21,-0.100067
90,19,-0.087786
90,20,-0.090169
90,21,-0.053419
93,21,-0.200000
97,59,-0.200000
