row,col,intensity
4,97,-0.061614
4,98,-0.113263
4,99,-0.103627
5,97,-0.101903
5,98,-0.187324
5,99,-0.171387
6,97,-0.083881
6,98,-0.154197
6,99,-0.141078
7,98,-0.063173
7,99,-0.057798
15,5,-0.120871
15,6,-0.136611
15,7,-0.066542
16,4,-0.063632
16,5,-0.166876
16,6,-0.188607
16,7,-0.091868
17,5,-0.099291
17,6,-0.112221
17,7,-0.054662
28,34,-0.200000
33,53,-0.200000
34,41,-0.200000
52,42,-0.200000
53,93,-0.200000
54,24,-0.075605
54,25,-0.117649
54,26,-0.088762
55,23,-0.060562
55,24,-0.126012
55,25,-0.196088
55,26,-0.147941
55,27,-0.054116
56,21,-0.059914
56,22,-0.082779
56,23,-0.095467
56,24,-0.124372
56,25,-0.158457
56,26,-0.119550
57,20,-0.054390
57,21,-0.113446
57,22,-0.156739
57,23,-0.143445
57,24,-0.109508
57,25,-0.086162
57,43,-0.071842
57,44,-0.146439
57,45,-0.116577
58,20,-0.068217
58,21,-0.142286
58,22,-0.196585
58,23,-0.179912
58,24,-0.109065
58,43,-0.092823
58,44,-0.189206
58,45,-0.150624
59,20,-0.056674
59,21,-0.118210
59,22,-0.163322
59,23,-0.149469
59,24,-0.090610
59,44,-0.095476
59,45,-0.076007
59,51,-0.069982
59,52,-0.097558
59,53,-0.068612
60,21,-0.065053
60,22,-0.089879
60,23,-0.082255
60,51,-0.133916
60,52,-0.186684
60,53,-0.131295
61,51,-0.129284
61,52,-0.180227
61,53,-0.126753
62,51,-0.062968
62,52,-0.087780
62,53,-0.061736
66,1,-0.200000
66,58,-0.200000
78,15,-0.062184
78,16,-0.075793
78,17,-0.057276
79,14,-0.065198
79,15,-0.128172
79,16,-0.156222
79,17,-0.118055
79,18,-0.055312
80,14,-0.083317
80,15,-0.163793
80,16,-0.199639
80,17,-0.150864
80,18,-0.070684
81,14,-0.066013
81,15,-0.129774
81,16,-0.158175
81,17,-0.119531
81,18,-0.056003
81,49,-0.200000
82,15,-0.063749
82,16,-0.077701
82,17,-0.058717
83,57,-0.200000
94,68,-0.200000
97,19,-0.200000
