row,col,intensity
6,94,-0.091355
6,95,-0.114528
6,96,-0.060111
7,57,-0.200000
7,93,-0.051701
7,94,-0.154815
7,95,-0.194084
7,96,-0.101867
8,94,-0.109838
8,95,-0.137699
8,96,-0.072272
9,45,-0.200000
14,24,-0.200000
16,27,-0.200000
28,12,-0.058177
28,13,-0.099613
28,14,-0.073506
29,12,-0.112117
29,13,-0.191970
29,14,-0.141658
30,12,-0.093118
30,13,-0.159439
30,14,-0.117653
31,13,-0.057069
43,72,-0.200000
49,30,-0.075835
49,31,-0.051357
50,29,-0.105215
50,30,-0.182445
50,31,-0.123556
51,29,-0.098860
51,30,-0.171425
51,31,-0.116093
52,30,-0.062906
59,45,-0.068161
59,46,-0.131535
59,47,-0.128061
59,48,-0.062901
60,22,-0.055399
60,23,-0.054319
60,45,-0.096374
60,46,-0.185981
60,47,-0.181068
60,48,-0.088937
61,21,-0.083744
61,22,-0.123961
61,23,-0.121546
61,24,-0.078942
61,45,-0.068746
61,46,-0.132665
61,47,-0.129161
61,48,-0.063441
62,20,-0.055544
62,21,-0.124124
62,22,-0.183734
62,23,-0.180154
62,24,-0.117008
62,25,-0.050339
63,20,-0.054533
63,21,-0.121865
63,22,-0.180390
63,23,-0.176874
63,24,-0.114878
64,21,-0.079253
64,22,-0.117315
64,23,-0.115029
64,24,-0.074710
65,22,-0.050537
67,66,-0.200000
74,79,-0.200000
76,0,-0.063397
77,0,-0.099627
78,0,-0.097068
79,0,-0.058637
83,56,-0.200000
83,78,-0.200000
92,38,-0.200000
96,19,-0.200000
