row,col,intensity
2,65,-0.200000
4,93,-0.051242
5,91,-0.053686
5,92,-0.137790
5,93,-0.148062
5,94,-0.066608
6,91,-0.064943
6,92,-0.166684
6,93,-0.179109
6,94,-0.080576
7,92,-0.084418
7,93,-0.090710
23,43,-0.200000
24,15,-0.082915
24,16,-0.135843
24,17,-0.095916
25,15,-0.121586
25,16,-0.199199
25,17,-0.140650
26,15,-0.076838
26,16,-0.125888
26,17,-0.088886
36,36,-0.200000
47,55,-0.200000
60,44,-0.050656
61,42,-0.054745
61,43,-0.144238
61,44,-0.148422
61,45,-0.059648
62,42,-0.062645
62,43,-0.165055
62,44,-0.169843
62,45,-0.068257
63,43,-0.073766
63,44,-0.075906
69,16,-0.071082
69,17,-0.101135
69,18,-0.095315
69,19,-0.059503
70,15,-0.070879
70,16,-0.120647
70,17,-0.171655
70,18,-0.161776
70,19,-0.100993
71,13,-0.057178
71,14,-0.078426
71,15,-0.108785
71,16,-0.146957
71,17,-0.192988
71,18,-0.181882
71,19,-0.113544
72,12,-0.052250
72,13,-0.115593
72,14,-0.158550
72,15,-0.150155
72,16,-0.136199
72,17,-0.150261
72,18,-0.135451
72,19,-0.084559
73,12,-0.065491
73,13,-0.144886
73,14,-0.198728
73,15,-0.172596
73,16,-0.116735
73,17,-0.089701
73,18,-0.066818
74,12,-0.050894
74,13,-0.112593
74,14,-0.154435
74,15,-0.131333
74,16,-0.069245
75,13,-0.054249
75,14,-0.074409
75,15,-0.063278
76,46,-0.104720
76,47,-0.128009
76,48,-0.078943
77,45,-0.066203
77,46,-0.160408
77,47,-0.196082
77,48,-0.120924
77,88,-0.200000
78,45,-0.051161
78,46,-0.123962
78,47,-0.151530
78,48,-0.093449
79,47,-0.059078
84,52,-0.200000
87,64,-0.200000
93,76,-0.200000
99,45,-0.200000
