row,col,intensity
0,95,-0.088907
0,96,-0.187033
0,97,-0.170618
0,98,-0.067493
1,95,-0.063177
1,96,-0.132905
1,97,-0.121240
7,55,-0.055503
8,54,-0.140258
8,55,-0.158301
8,56,-0.068143
9,53,-0.051559
9,54,-0.152573
9,55,-0.172200
9,56,-0.074126
10,54,-0.063301
10,55,-0.071444
12,85,-0.054707
12,86,-0.085278
12,87,-0.083306
12,88,-0.050999
13,85,-0.103110
13,86,-0.160727
13,87,-0.157010
13,88,-0.096121
14,22,-0.200000
14,85,-0.121787
14,86,-0.189841
14,87,-0.185451
14,88,-0.113532
15,85,-0.090148
15,86,-0.140522
15,87,-0.137273
15,88,-0.084038
16,22,-0.200000
16,86,-0.065185
16,87,-0.063678
18,50,-0.051404
19,49,-0.116045
19,50,-0.145121
19,51,-0.087128
20,48,-0.060381
20,49,-0.157283
20,50,-0.196692
20,51,-0.118091
21,49,-0.102344
21,50,-0.127987
21,51,-0.076841
29,6,-0.092450
29,7,-0.080568
30,5,-0.090527
30,6,-0.183056
30,7,-0.159527
30,8,-0.059914
30,51,-0.200000
31,5,-0.077250
31,6,-0.156208
31,7,-0.136130
31,8,-0.051127
32,6,-0.057447
32,7,-0.050063
32,46,-0.200000
60,24,-0.093906
60,25,-0.092588
61,23,-0.069953
61,24,-0.176600
61,25,-0.174121
61,26,-0.067049
61,58,-0.055318
62,23,-0.051379
62,24,-0.129708
62,25,-0.127887
62,56,-0.054965
62,57,-0.126054
62,58,-0.145845
62,59,-0.085131
63,56,-0.073110
63,57,-0.167666
63,58,-0.193991
63,59,-0.113235
64,57,-0.112513
64,58,-0.130177
64,59,-0.075986
67,24,-0.057218
67,25,-0.073966
67,26,-0.063337
67,34,-0.076682
67,35,-0.114244
67,36,-0.105532
67,37,-0.060441
68,23,-0.058914
68,24,-0.114975
68,25,-0.148629
68,26,-0.127270
68,27,-0.072188
68,33,-0.051317
68,34,-0.123310
68,35,-0.183713
68,36,-0.169702
68,37,-0.097194
69,23,-0.078416
69,24,-0.153035
69,25,-0.197831
69,26,-0.169401
69,27,-0.096085
69,33,-0.051164
69,34,-0.122944
69,35,-0.183168
69,36,-0.169198
69,37,-0.096905
70,23,-0.069138
70,24,-0.134927
70,25,-0.174422
70,26,-0.149356
70,27,-0.084716
70,34,-0.076001
70,35,-0.113230
70,36,-0.104595
70,37,-0.059905
71,24,-0.078800
71,25,-0.101866
71,26,-0.087227
73,14,-0.056735
73,15,-0.082910
73,16,-0.075121
73,79,-0.200000
74,14,-0.110621
74,15,-0.161658
74,16,-0.146469
74,17,-0.082279
75,13,-0.056735
75,14,-0.133727
75,15,-0.195423
75,16,-0.177062
75,17,-0.099465
76,14,-0.100228
76,15,-0.146470
76,16,-0.132708
76,17,-0.074549
77,15,-0.068063
77,16,-0.061668
79,56,-0.200000
81,50,-0.200000
93,65,-0.200000
96,40,-0.090182
96,41,-0.113895
96,42,-0.077855
97,39,-0.065088
97,40,-0.151877
97,41,-0.191812
97,42,-0.131115
98,39,-0.059329
98,40,-0.138438
98,41,-0.174839
98,42,-0.119514
99,40,-0.068299
99,41,-0.086258
99,42,-0.058962
99,44,-0.200000
