row,col,intensity
7,96,-0.081211
7,97,-0.137653
7,98,-0.097682
8,96,-0.117094
8,97,-0.198473
8,98,-0.140842
9,96,-0.070683
9,97,-0.119807
9,98,-0.085018
13,84,-0.063672
13,85,-0.067585
14,6,-0.064940
14,7,-0.064953
14,83,-0.069650
14,84,-0.148540
14,85,-0.157667
14,86,-0.083294
15,5,-0.068085
15,6,-0.158014
15,7,-0.158048
15,8,-0.068128
15,83,-0.080870
15,84,-0.172468
15,85,-0.183066
15,86,-0.096712
16,5,-0.071397
16,6,-0.165702
16,7,-0.165738
16,8,-0.071443
16,84,-0.099667
16,85,-0.105791
16,86,-0.055889
17,6,-0.074887
17,7,-0.074903
27,31,-0.200000
37,33,-0.200000
43,49,-0.200000
52,55,-0.200000
58,16,-0.068188
58,17,-0.067694
58,44,-0.086640
58,45,-0.066752
59,15,-0.092944
59,16,-0.139299
59,17,-0.138291
59,18,-0.090940
59,43,-0.094525
59,44,-0.186473
59,45,-0.143669
60,14,-0.055587
60,15,-0.125772
60,16,-0.188499
60,17,-0.187134
60,18,-0.123059
60,19,-0.053604
60,43,-0.079455
60,44,-0.156745
60,45,-0.120765
61,15,-0.112736
61,16,-0.168961
61,17,-0.167738
61,18,-0.110305
61,19,-0.081540
61,20,-0.052561
61,44,-0.051458
62,15,-0.066936
62,16,-0.100319
62,17,-0.099593
62,18,-0.098808
62,19,-0.132975
62,20,-0.145256
62,21,-0.083972
62,88,-0.200000
63,18,-0.083583
63,19,-0.163231
63,20,-0.194627
63,21,-0.112514
63,59,-0.080907
63,60,-0.079426
64,19,-0.106040
64,20,-0.126437
64,21,-0.073093
64,58,-0.085647
64,59,-0.166658
64,60,-0.163608
64,61,-0.081030
64,67,-0.200000
65,12,-0.200000
65,58,-0.089006
65,59,-0.173194
65,60,-0.170024
65,61,-0.084208
65,99,-0.054702
66,59,-0.090804
66,60,-0.089142
66,97,-0.053485
66,98,-0.127224
66,99,-0.147177
67,97,-0.069985
67,98,-0.166472
67,99,-0.192582
68,98,-0.105938
68,99,-0.122553
77,66,-0.200000
78,13,-0.067033
78,14,-0.082214
78,15,-0.062517
79,12,-0.067037
79,13,-0.132612
79,14,-0.162645
79,15,-0.123678
79,16,-0.058309
80,12,-0.082225
80,13,-0.162655
80,14,-0.199493
80,15,-0.151697
80,16,-0.071518
81,12,-0.062529
81,13,-0.123693
81,14,-0.151706
81,15,-0.115360
81,16,-0.054387
82,13,-0.058319
82,14,-0.071527
82,15,-0.054390
90,62,-0.200000
92,22,-0.200000
93,68,-0.200000
