row,col,intensity
9,43,-0.200000
10,35,-0.200000
12,7,-0.200000
17,15,-0.073279
18,14,-0.117216
18,15,-0.176525
18,16,-0.114570
19,14,-0.121690
19,15,-0.183263
19,16,-0.118943
20,14,-0.054446
20,15,-0.081995
20,16,-0.053217
35,35,-0.058009
35,36,-0.088610
35,37,-0.056679
36,35,-0.123445
36,36,-0.188565
36,37,-0.120614
37,35,-0.110002
37,36,-0.168030
37,37,-0.107479
38,36,-0.062699
42,66,-0.200000
60,39,-0.062572
60,40,-0.102280
60,41,-0.084347
61,39,-0.114485
61,40,-0.187138
61,41,-0.154326
61,42,-0.064207
62,39,-0.105677
62,40,-0.172741
62,41,-0.142454
62,42,-0.059267
63,24,-0.071891
63,25,-0.111867
63,26,-0.112908
63,27,-0.073916
63,40,-0.080444
63,41,-0.066339
64,24,-0.113417
64,25,-0.176485
64,26,-0.178127
64,27,-0.125407
64,28,-0.090098
64,29,-0.053863
65,24,-0.116059
65,25,-0.180596
65,26,-0.182277
65,27,-0.143114
65,28,-0.163254
65,29,-0.150587
65,30,-0.058735
66,24,-0.077032
66,25,-0.119868
66,26,-0.120983
66,27,-0.118091
66,28,-0.170588
66,29,-0.164425
66,30,-0.064132
67,25,-0.051605
67,26,-0.052085
67,27,-0.056874
67,28,-0.070210
67,29,-0.070118
70,18,-0.073473
70,19,-0.109420
70,20,-0.107941
70,21,-0.070533
71,17,-0.052401
71,18,-0.117812
71,19,-0.175453
71,20,-0.173081
71,21,-0.113098
72,17,-0.055657
72,18,-0.125133
72,19,-0.186356
72,20,-0.183836
72,21,-0.120126
72,22,-0.051995
73,18,-0.088039
73,19,-0.131112
73,20,-0.129339
73,21,-0.084516
74,19,-0.061103
74,20,-0.060277
75,86,-0.200000
77,5,-0.079112
77,6,-0.088242
77,7,-0.061024
78,4,-0.083054
78,5,-0.149417
78,6,-0.166661
78,7,-0.115254
79,4,-0.097255
79,5,-0.174965
79,6,-0.195157
79,7,-0.134961
79,8,-0.057866
80,4,-0.070608
80,5,-0.127026
80,6,-0.141685
80,7,-0.097983
81,5,-0.057178
81,6,-0.063776
85,68,-0.200000
89,51,-0.200000
92,40,-0.200000
92,62,-0.200000
