row,col,intensity
21,0,-0.057865
21,1,-0.101366
21,2,-0.076527
22,0,-0.109692
22,1,-0.192155
22,2,-0.145068
23,0,-0.089615
23,1,-0.156984
23,2,-0.118516
24,1,-0.055272
32,34,-0.200000
37,32,-0.200000
45,2,-0.200000
47,74,-0.200000
49,32,-0.066710
49,33,-0.145584
49,34,-0.124086
50,32,-0.084602
50,33,-0.184632
50,34,-0.157367
50,35,-0.052384
51,33,-0.091449
51,34,-0.077944
53,87,-0.200000
58,47,-0.051631
59,46,-0.088008
59,47,-0.142080
59,48,-0.115721
60,46,-0.122183
60,47,-0.197252
60,48,-0.160656
60,49,-0.066014
61,46,-0.085578
61,47,-0.138157
61,48,-0.112525
67,64,-0.200000
70,24,-0.074614
70,25,-0.090808
70,26,-0.073207
71,23,-0.074032
71,24,-0.136021
71,25,-0.165545
71,26,-0.133457
71,27,-0.071267
72,23,-0.089398
72,24,-0.164254
72,25,-0.199905
72,26,-0.161157
72,27,-0.086059
73,23,-0.071508
73,24,-0.131384
73,25,-0.159901
73,26,-0.128907
73,27,-0.068837
74,24,-0.069612
74,25,-0.084722
74,26,-0.068300
75,94,-0.200000
79,0,-0.081310
80,0,-0.143616
80,1,-0.071684
81,0,-0.157274
81,1,-0.078501
82,0,-0.106783
82,1,-0.053299
89,35,-0.200000
89,38,-0.200000
92,36,-0.200000
94,52,-0.200000
