row,col,intensity
10,39,-0.058074
10,40,-0.090730
10,41,-0.083772
11,39,-0.109070
11,40,-0.170404
11,41,-0.157336
11,42,-0.085852
12,39,-0.121061
12,40,-0.189138
12,41,-0.174633
12,42,-0.095290
13,39,-0.079411
13,40,-0.124066
13,41,-0.114552
13,42,-0.062506
23,47,-0.200000
29,4,-0.076104
29,5,-0.143779
29,6,-0.117065
30,4,-0.101988
30,5,-0.192680
30,6,-0.156880
30,7,-0.055049
30,50,-0.200000
31,4,-0.058903
31,5,-0.111281
31,6,-0.090606
31,29,-0.200000
34,6,-0.067911
34,7,-0.083014
34,8,-0.055178
35,5,-0.062389
35,6,-0.140254
35,7,-0.171446
35,8,-0.113958
36,5,-0.070063
36,6,-0.157506
36,7,-0.192535
36,8,-0.127975
37,6,-0.096179
37,7,-0.117569
37,8,-0.078147
40,61,-0.055029
40,62,-0.105601
40,63,-0.087692
41,61,-0.099169
41,62,-0.190307
41,63,-0.158031
41,64,-0.056786
42,39,-0.200000
42,61,-0.077335
42,62,-0.148406
42,63,-0.123237
43,62,-0.050080
51,27,-0.090762
51,28,-0.104860
51,29,-0.076698
52,26,-0.084932
52,27,-0.154993
52,28,-0.179069
52,29,-0.130976
52,30,-0.060650
53,26,-0.091822
53,27,-0.167567
53,28,-0.193595
53,29,-0.141601
53,30,-0.065570
54,26,-0.062847
54,27,-0.114691
54,28,-0.132506
54,29,-0.096918
55,28,-0.057417
56,43,-0.083074
56,44,-0.147548
56,45,-0.102347
57,9,-0.075542
57,10,-0.105079
57,11,-0.096818
57,12,-0.059091
57,43,-0.109803
57,44,-0.195019
57,45,-0.135277
58,8,-0.059999
58,9,-0.125995
58,10,-0.175258
58,11,-0.161481
58,12,-0.098556
58,43,-0.056681
58,44,-0.100671
58,45,-0.069831
59,8,-0.066287
59,9,-0.139199
59,10,-0.193624
59,11,-0.178403
59,12,-0.108884
60,9,-0.101867
60,10,-0.141696
60,11,-0.130557
60,12,-0.079682
61,10,-0.068687
61,11,-0.063288
75,43,-0.073156
75,44,-0.063685
76,42,-0.095614
76,43,-0.164983
76,44,-0.143622
76,45,-0.063077
77,42,-0.108787
77,43,-0.187712
77,44,-0.163408
77,45,-0.071766
77,95,-0.200000
78,42,-0.062444
78,43,-0.107748
78,44,-0.093798
78,67,-0.200000
79,16,-0.081289
79,17,-0.095705
79,18,-0.069859
80,15,-0.077768
80,16,-0.147676
80,17,-0.173864
80,18,-0.126911
80,19,-0.057436
81,15,-0.087593
81,16,-0.166332
81,17,-0.195828
81,18,-0.142944
81,19,-0.064692
82,15,-0.061169
82,16,-0.116154
82,17,-0.136752
82,18,-0.099822
83,16,-0.050290
83,17,-0.059208
85,57,-0.200000
89,27,-0.200000
89,40,-0.075745
89,41,-0.096140
89,42,-0.070382
90,39,-0.064111
90,40,-0.141084
90,41,-0.179073
90,42,-0.131096
90,43,-0.055354
91,39,-0.068875
91,40,-0.151569
91,41,-0.192381
91,42,-0.140838
91,43,-0.059468
92,40,-0.093918
92,41,-0.119206
92,42,-0.087269
