row,col,intensity
13,32,-0.200000
27,13,-0.051201
27,14,-0.105406
27,15,-0.093519
28,13,-0.090798
28,14,-0.186923
28,15,-0.165843
28,16,-0.063413
29,13,-0.069393
29,14,-0.142859
29,15,-0.126748
31,70,-0.200000
35,40,-0.200000
44,18,-0.200000
45,12,-0.070041
45,13,-0.082714
45,14,-0.065242
46,11,-0.075252
46,12,-0.133052
46,13,-0.157126
46,14,-0.123937
46,15,-0.065295
47,11,-0.095481
47,12,-0.168817
47,13,-0.199363
47,14,-0.157252
47,15,-0.082847
48,11,-0.080916
48,12,-0.143067
48,13,-0.168953
48,14,-0.133266
48,15,-0.070210
49,12,-0.080981
49,13,-0.095634
49,14,-0.075434
52,80,-0.068463
52,81,-0.103034
52,82,-0.066647
53,80,-0.129330
53,81,-0.194635
53,82,-0.125898
54,80,-0.105007
54,81,-0.158030
54,82,-0.102221
54,92,-0.200000
55,10,-0.075373
55,11,-0.075802
55,12,-0.050497
55,81,-0.055149
56,9,-0.096564
56,10,-0.146610
56,11,-0.147445
56,12,-0.098223
57,8,-0.054282
57,9,-0.124418
57,10,-0.188899
57,11,-0.189975
57,12,-0.126556
57,13,-0.055845
58,9,-0.106186
58,10,-0.161219
58,11,-0.162137
58,12,-0.108011
59,9,-0.060030
59,10,-0.091142
59,11,-0.091661
59,12,-0.061062
64,40,-0.087459
64,41,-0.065629
65,39,-0.097679
65,40,-0.187677
65,41,-0.140832
66,39,-0.081863
66,40,-0.157289
66,41,-0.118029
67,40,-0.051483
74,52,-0.200000
76,45,-0.050009
76,46,-0.111630
76,47,-0.125712
76,48,-0.071423
77,45,-0.076347
77,46,-0.170423
77,47,-0.191922
77,48,-0.109040
77,91,-0.067543
77,92,-0.092336
77,93,-0.078928
78,45,-0.058804
78,46,-0.131262
78,47,-0.147821
78,48,-0.083984
78,90,-0.057062
78,91,-0.124758
78,92,-0.170553
78,93,-0.145788
78,94,-0.077920
79,46,-0.051005
79,47,-0.057439
79,90,-0.065902
79,91,-0.144087
79,92,-0.196978
79,93,-0.168375
79,94,-0.089993
80,0,-0.074301
80,1,-0.103016
80,2,-0.088553
80,91,-0.104052
80,92,-0.142247
80,93,-0.121592
80,94,-0.064988
81,0,-0.129113
81,1,-0.179010
81,2,-0.153878
81,3,-0.082010
81,92,-0.064230
81,93,-0.054903
82,0,-0.139102
82,1,-0.192860
82,2,-0.165784
82,3,-0.088355
83,0,-0.092916
83,1,-0.128825
83,2,-0.110738
83,3,-0.059019
84,1,-0.053352
88,65,-0.200000
94,39,-0.200000
