row,col,intensity
13,27,-0.200000
22,15,-0.061834
22,16,-0.125676
22,17,-0.110083
23,15,-0.093657
23,16,-0.190356
23,17,-0.166738
23,18,-0.062943
24,15,-0.061137
24,16,-0.124258
24,17,-0.108842
34,74,-0.200000
36,31,-0.200000
45,17,-0.200000
56,11,-0.070103
56,12,-0.077519
56,13,-0.056780
57,10,-0.082177
57,11,-0.137184
57,12,-0.151697
57,13,-0.111113
57,14,-0.053911
58,10,-0.106522
58,11,-0.177825
58,12,-0.196636
58,13,-0.144030
58,14,-0.069882
58,23,-0.075972
58,24,-0.118355
58,25,-0.072010
59,10,-0.091463
59,11,-0.152686
59,12,-0.168838
59,13,-0.123669
59,14,-0.060003
59,23,-0.128142
59,24,-0.199629
59,25,-0.121460
60,10,-0.052020
60,11,-0.086841
60,12,-0.096028
60,13,-0.070337
60,23,-0.084413
60,24,-0.131505
60,25,-0.080011
64,67,-0.200000
65,29,-0.200000
66,85,-0.200000
76,45,-0.079716
76,46,-0.130614
76,47,-0.107969
77,17,-0.053309
77,45,-0.119668
77,46,-0.196074
77,47,-0.162080
77,48,-0.067593
78,15,-0.057410
78,16,-0.109249
78,17,-0.128897
78,18,-0.094289
78,45,-0.090630
78,46,-0.148497
78,47,-0.122751
78,48,-0.051192
79,15,-0.086062
79,16,-0.163775
79,17,-0.193229
79,18,-0.141348
79,19,-0.064106
79,46,-0.056738
80,15,-0.079990
80,16,-0.152219
80,17,-0.179595
80,18,-0.131375
80,19,-0.059583
81,16,-0.087717
81,17,-0.103492
81,18,-0.075705
81,52,-0.200000
86,56,-0.200000
