row,col,intensity
6,94,-0.056782
6,95,-0.098070
6,96,-0.070914
7,94,-0.111307
7,95,-0.192245
7,96,-0.139011
8,94,-0.091349
8,95,-0.157774
8,96,-0.114085
9,95,-0.054210
15,29,-0.200000
23,16,-0.053838
24,15,-0.091192
24,16,-0.155577
24,17,-0.114389
25,15,-0.113569
25,16,-0.193754
25,17,-0.142459
26,15,-0.060955
26,16,-0.103992
26,17,-0.076461
26,20,-0.200000
50,23,-0.200000
50,61,-0.200000
55,13,-0.056198
55,23,-0.050478
55,24,-0.106337
55,25,-0.087488
56,11,-0.062889
56,12,-0.109783
56,13,-0.126944
56,14,-0.097232
56,23,-0.090565
56,24,-0.190784
56,25,-0.156965
56,26,-0.050437
57,11,-0.094099
57,12,-0.164264
57,13,-0.189942
57,14,-0.145485
57,15,-0.073813
57,23,-0.063459
57,24,-0.133684
57,25,-0.109987
58,11,-0.093263
58,12,-0.162806
58,13,-0.188256
58,14,-0.144194
58,15,-0.073158
59,11,-0.061229
59,12,-0.106885
59,13,-0.123593
59,14,-0.094665
60,13,-0.053748
64,33,-0.200000
67,34,-0.066433
67,35,-0.052657
68,33,-0.102050
68,34,-0.160332
68,35,-0.127083
68,36,-0.050819
68,52,-0.200000
69,33,-0.124255
69,34,-0.195217
69,35,-0.154735
69,36,-0.061876
70,33,-0.076327
70,34,-0.119917
70,35,-0.095050
77,78,-0.200000
78,13,-0.075341
78,14,-0.111471
78,15,-0.102255
78,16,-0.058156
79,12,-0.051679
79,13,-0.123325
79,14,-0.182466
79,15,-0.167379
79,16,-0.095195
80,12,-0.052447
80,13,-0.125159
80,14,-0.185178
80,15,-0.169868
80,16,-0.096610
81,13,-0.078752
81,14,-0.116518
81,15,-0.106884
81,16,-0.060789
85,64,-0.200000
94,62,-0.200000
99,85,-0.071632
99,86,-0.066236
