row,col,intensity
6,94,-0.091707
6,95,-0.114626
6,96,-0.059983
7,93,-0.051981
7,94,-0.155188
7,95,-0.193973
7,96,-0.101505
8,94,-0.109947
8,95,-0.137424
8,96,-0.071913
9,32,-0.200000
16,84,-0.200000
18,15,-0.061088
18,16,-0.065266
19,14,-0.060947
19,15,-0.151090
19,16,-0.161423
19,17,-0.074326
20,14,-0.064964
20,15,-0.161049
20,16,-0.172063
20,17,-0.079225
20,57,-0.200000
21,15,-0.073982
21,16,-0.079041
35,40,-0.200000
43,80,-0.074751
43,81,-0.078370
43,82,-0.054880
44,79,-0.091585
44,80,-0.143759
44,81,-0.150720
44,82,-0.105543
45,78,-0.050059
45,79,-0.117644
45,80,-0.184663
45,81,-0.193604
45,82,-0.135573
45,83,-0.063410
46,79,-0.100934
46,80,-0.158434
46,81,-0.166105
46,82,-0.116317
46,83,-0.054404
47,79,-0.057841
47,80,-0.090791
47,81,-0.095187
47,82,-0.066656
48,54,-0.200000
51,40,-0.091920
51,41,-0.132605
51,42,-0.074712
52,40,-0.137516
52,41,-0.198383
52,42,-0.111772
53,40,-0.080348
53,41,-0.115911
53,42,-0.065306
61,92,-0.200000
63,89,-0.200000
65,14,-0.050557
66,13,-0.085555
66,14,-0.118484
66,15,-0.108690
66,16,-0.066045
67,12,-0.063525
67,13,-0.132813
67,14,-0.183930
67,15,-0.168727
67,16,-0.102526
68,12,-0.065322
68,13,-0.136569
68,14,-0.189132
68,15,-0.173499
68,16,-0.105426
69,13,-0.093022
69,14,-0.128824
69,15,-0.118176
69,16,-0.071809
70,14,-0.058123
70,15,-0.053319
71,59,-0.091635
71,60,-0.099248
71,61,-0.054231
72,58,-0.077878
72,59,-0.167190
72,60,-0.181080
72,61,-0.098945
73,58,-0.071685
73,59,-0.153894
73,60,-0.166679
73,61,-0.091076
74,59,-0.071466
74,60,-0.077403
80,9,-0.055524
80,10,-0.088466
80,11,-0.087390
80,12,-0.053523
80,55,-0.200000
81,9,-0.102646
81,10,-0.163544
81,11,-0.161555
81,12,-0.098946
82,9,-0.117650
82,10,-0.187451
82,11,-0.185171
82,12,-0.113410
82,63,-0.200000
83,9,-0.083606
83,10,-0.133208
83,11,-0.131588
83,12,-0.080592
83,87,-0.200000
84,10,-0.058690
84,11,-0.057976
89,62,-0.200000
