row,col,intensity
9,93,-0.067813
9,94,-0.095743
9,95,-0.084523
10,92,-0.054158
10,93,-0.122290
10,94,-0.172658
10,95,-0.152424
10,96,-0.084138
11,92,-0.061067
11,93,-0.137891
11,94,-0.194686
11,95,-0.171871
11,96,-0.094872
12,41,-0.200000
12,93,-0.097220
12,94,-0.137262
12,95,-0.121177
12,96,-0.066889
13,94,-0.060511
13,95,-0.053420
20,38,-0.200000
29,9,-0.058845
30,8,-0.109087
30,9,-0.162220
30,10,-0.103963
31,8,-0.129603
31,9,-0.192728
31,10,-0.123516
32,8,-0.066359
32,9,-0.098681
32,10,-0.063243
38,70,-0.200000
41,34,-0.084754
41,35,-0.140434
41,36,-0.100014
41,70,-0.200000
42,34,-0.119803
42,35,-0.198508
42,36,-0.141373
43,34,-0.072786
43,35,-0.120603
43,36,-0.085891
50,68,-0.057306
50,69,-0.054575
51,67,-0.079867
51,68,-0.142390
51,69,-0.135605
51,70,-0.068986
51,90,-0.200000
52,67,-0.106007
52,68,-0.188994
52,69,-0.179988
52,70,-0.091565
53,67,-0.075161
53,68,-0.133999
53,69,-0.127614
53,70,-0.064921
54,68,-0.050751
65,28,-0.113181
65,29,-0.149969
65,30,-0.077608
66,28,-0.144035
66,29,-0.190851
66,30,-0.098765
67,28,-0.071588
67,29,-0.094857
69,65,-0.200000
70,12,-0.062357
70,13,-0.081463
70,14,-0.070495
70,59,-0.050610
70,60,-0.076662
70,61,-0.058585
71,11,-0.060687
71,12,-0.119690
71,13,-0.156364
71,14,-0.135311
71,15,-0.077562
71,32,-0.200000
71,59,-0.112754
71,60,-0.170795
71,61,-0.130521
71,62,-0.050321
72,11,-0.077159
72,12,-0.152177
72,13,-0.198806
72,14,-0.172039
72,15,-0.098615
72,59,-0.126734
72,60,-0.191970
72,61,-0.146703
72,62,-0.056560
73,11,-0.064983
73,12,-0.128163
73,13,-0.167433
73,14,-0.144890
73,15,-0.083053
73,59,-0.071865
73,60,-0.108857
73,61,-0.083188
74,12,-0.071498
74,13,-0.093405
74,14,-0.080830
80,6,-0.054165
80,7,-0.102633
80,8,-0.120570
80,9,-0.087818
81,6,-0.085135
81,7,-0.161314
81,8,-0.189508
81,9,-0.138030
81,10,-0.062332
82,6,-0.082964
82,7,-0.157199
82,8,-0.184674
82,9,-0.134509
82,10,-0.060742
83,6,-0.050125
83,7,-0.094978
83,8,-0.111577
83,9,-0.081268
91,23,-0.200000
91,52,-0.200000
92,24,-0.084565
92,25,-0.124760
92,26,-0.103303
93,23,-0.050090
93,24,-0.131666
93,25,-0.194247
93,26,-0.160840
93,27,-0.074747
94,24,-0.115057
94,25,-0.169744
94,26,-0.140551
94,27,-0.065318
94,39,-0.200000
95,24,-0.056430
95,25,-0.083251
95,26,-0.068934
