row,col,intensity
11,39,-0.200000
12,83,-0.200000
23,47,-0.200000
26,14,-0.070484
26,15,-0.134145
26,16,-0.110028
27,14,-0.101869
27,15,-0.193877
27,16,-0.159021
27,17,-0.056212
28,14,-0.063451
28,15,-0.120760
28,16,-0.099049
35,52,-0.200000
46,88,-0.051090
47,87,-0.085028
47,88,-0.151634
47,89,-0.116228
48,87,-0.108466
48,88,-0.193434
48,89,-0.148268
49,87,-0.059471
49,88,-0.106058
49,89,-0.081294
54,95,-0.200000
57,13,-0.086979
57,14,-0.103151
57,15,-0.081031
57,18,-0.076446
57,19,-0.088325
57,20,-0.068162
58,12,-0.082682
58,13,-0.148030
58,14,-0.175553
58,15,-0.137907
58,16,-0.091864
58,17,-0.095895
58,18,-0.140468
58,19,-0.162296
58,20,-0.125246
58,21,-0.064557
59,12,-0.093210
59,13,-0.166879
59,14,-0.197907
59,15,-0.155467
59,16,-0.103813
59,17,-0.113649
59,18,-0.172395
59,19,-0.199184
59,20,-0.153713
59,21,-0.079231
60,12,-0.069604
60,13,-0.124616
60,14,-0.147786
60,15,-0.116094
60,16,-0.082426
60,17,-0.094011
60,18,-0.141318
60,19,-0.163279
60,20,-0.126004
60,21,-0.064948
61,13,-0.061640
61,14,-0.073101
61,15,-0.057425
61,18,-0.077374
61,19,-0.089398
61,20,-0.068990
62,42,-0.067196
62,43,-0.056613
63,41,-0.078990
63,42,-0.170397
63,43,-0.143560
64,41,-0.078229
64,42,-0.168755
64,43,-0.142176
65,42,-0.065273
65,43,-0.054992
66,7,-0.200000
66,66,-0.200000
70,60,-0.067563
71,59,-0.112260
71,60,-0.162276
71,61,-0.118344
72,59,-0.136030
72,60,-0.196637
72,61,-0.143403
72,62,-0.052762
73,59,-0.083160
73,60,-0.120210
73,61,-0.087667
80,5,-0.074511
80,6,-0.100433
80,7,-0.083931
81,4,-0.060624
81,5,-0.131798
81,6,-0.177649
81,7,-0.148459
81,8,-0.076921
82,4,-0.066485
82,5,-0.144540
82,6,-0.194823
82,7,-0.162811
82,8,-0.084357
83,5,-0.098278
83,6,-0.132468
83,7,-0.110702
83,8,-0.057357
84,6,-0.055843
87,58,-0.200000
95,76,-0.054928
96,74,-0.058607
96,75,-0.110560
96,76,-0.130411
96,77,-0.096183
97,43,-0.200000
97,74,-0.087004
97,75,-0.164129
97,76,-0.193599
97,77,-0.142786
97,78,-0.065848
98,74,-0.080760
98,75,-0.152350
98,76,-0.179704
98,77,-0.132539
98,78,-0.061122
99,54,-0.200000
99,75,-0.088423
99,76,-0.104300
99,77,-0.076925
