row,col,intensity
0,95,-0.050961
0,96,-0.121185
0,97,-0.124962
0,98,-0.055877
1,95,-0.074504
1,96,-0.177168
1,97,-0.182691
1,98,-0.081691
2,96,-0.112317
2,97,-0.115819
2,98,-0.051789
4,50,-0.107025
4,51,-0.139756
4,52,-0.069604
5,50,-0.147531
5,51,-0.192649
5,52,-0.095948
6,50,-0.077565
6,51,-0.101286
6,52,-0.050445
12,86,-0.061863
12,87,-0.084003
12,88,-0.071485
13,85,-0.055452
13,86,-0.120153
13,87,-0.163156
13,88,-0.138842
13,89,-0.074044
14,25,-0.200000
14,85,-0.067496
14,86,-0.146250
14,87,-0.198592
14,88,-0.168998
14,89,-0.090126
15,85,-0.051486
15,86,-0.111559
15,87,-0.151485
15,88,-0.128911
15,89,-0.068748
16,47,-0.076377
16,48,-0.089834
16,49,-0.050728
16,86,-0.053329
16,87,-0.072415
16,88,-0.061624
17,46,-0.062616
17,47,-0.153404
17,48,-0.180433
17,49,-0.101887
18,46,-0.060378
18,47,-0.147923
18,48,-0.173986
18,49,-0.098247
19,20,-0.200000
19,47,-0.068479
19,48,-0.080545
29,6,-0.069224
29,7,-0.081954
30,5,-0.054887
30,6,-0.150778
30,7,-0.178506
30,8,-0.091078
31,5,-0.051522
31,6,-0.141534
31,7,-0.167563
31,8,-0.085494
32,6,-0.057257
32,7,-0.067787
32,46,-0.200000
33,55,-0.200000
60,53,-0.056881
60,54,-0.112525
60,55,-0.112304
60,56,-0.056546
61,24,-0.115478
61,25,-0.146867
61,26,-0.072950
61,53,-0.091672
61,54,-0.181350
61,55,-0.180993
61,56,-0.091132
62,24,-0.149240
62,25,-0.189806
62,26,-0.094278
62,53,-0.074536
62,54,-0.147451
62,55,-0.147161
62,56,-0.074097
63,24,-0.075327
63,25,-0.095802
63,54,-0.060485
63,55,-0.060365
65,36,-0.076338
65,37,-0.073629
66,23,-0.078775
66,24,-0.084005
66,25,-0.059339
66,35,-0.098709
66,36,-0.153554
66,37,-0.148105
66,38,-0.088569
67,22,-0.091640
67,23,-0.147530
67,24,-0.157324
67,25,-0.111129
67,26,-0.051997
67,35,-0.123106
67,36,-0.191507
67,37,-0.184711
67,38,-0.110460
68,22,-0.113681
68,23,-0.183015
68,24,-0.195164
68,25,-0.137859
68,26,-0.064504
68,35,-0.095194
68,36,-0.148085
68,37,-0.142830
68,38,-0.085415
69,22,-0.093415
69,23,-0.150387
69,24,-0.160371
69,25,-0.113282
69,26,-0.053004
69,36,-0.070998
69,37,-0.068478
69,78,-0.200000
70,22,-0.050846
70,23,-0.081857
70,24,-0.087291
70,25,-0.061660
73,13,-0.054651
73,14,-0.085269
73,15,-0.082484
74,13,-0.103646
74,14,-0.161713
74,15,-0.156432
74,16,-0.093821
75,13,-0.121871
75,14,-0.190148
75,15,-0.183939
75,16,-0.110318
76,13,-0.088846
76,14,-0.138621
76,15,-0.134095
76,16,-0.080424
77,14,-0.062656
77,15,-0.060610
80,50,-0.200000
81,60,-0.200000
93,67,-0.200000
95,41,-0.099834
95,42,-0.108894
95,43,-0.064287
96,40,-0.084038
96,41,-0.169358
96,42,-0.184728
96,43,-0.109057
97,40,-0.077161
97,41,-0.155500
97,42,-0.169612
97,43,-0.100133
98,41,-0.077276
98,42,-0.084289
