row,col,intensity
7,99,-0.051149
8,99,-0.094932
9,27,-0.200000
9,99,-0.073765
22,47,-0.200000
23,16,-0.081618
23,17,-0.063500
24,15,-0.100185
24,16,-0.180861
24,17,-0.140713
25,15,-0.095676
25,16,-0.172722
25,17,-0.134380
26,16,-0.071088
26,17,-0.055307
38,18,-0.200000
38,70,-0.200000
48,26,-0.200000
50,64,-0.200000
57,23,-0.074725
57,24,-0.113624
57,25,-0.067477
58,23,-0.130788
58,24,-0.198871
58,25,-0.118102
59,23,-0.089402
59,24,-0.135942
59,25,-0.080731
66,60,-0.078393
66,61,-0.102902
66,62,-0.068146
67,11,-0.052909
67,12,-0.200000
67,13,-0.067264
67,59,-0.055392
67,60,-0.144121
67,61,-0.189180
67,62,-0.125282
68,10,-0.050711
68,11,-0.106059
68,12,-0.146933
68,13,-0.134836
68,14,-0.081962
68,59,-0.051376
68,60,-0.133673
68,61,-0.175465
68,62,-0.116199
69,10,-0.067335
69,11,-0.140828
69,12,-0.195101
69,13,-0.179039
69,14,-0.108832
69,60,-0.062549
69,61,-0.082105
69,62,-0.054373
70,10,-0.059224
70,11,-0.123865
70,12,-0.171601
70,13,-0.157474
70,14,-0.095723
71,11,-0.072165
71,12,-0.099976
71,13,-0.091746
71,14,-0.055769
76,14,-0.060463
76,15,-0.058717
76,87,-0.200000
77,13,-0.086744
77,14,-0.135870
77,15,-0.131948
77,16,-0.079446
77,94,-0.200000
78,13,-0.120856
78,14,-0.189301
78,15,-0.183836
78,16,-0.110688
79,13,-0.104397
79,14,-0.163521
79,15,-0.158800
79,16,-0.095614
80,13,-0.055911
80,14,-0.087576
80,15,-0.085048
80,16,-0.051207
84,53,-0.200000
86,56,-0.200000
89,24,-0.200000
89,38,-0.200000
