row,col,intensity
0,89,-0.092475
0,90,-0.088915
16,32,-0.200000
17,21,-0.200000
24,16,-0.056699
25,15,-0.118994
25,16,-0.158795
25,17,-0.091326
26,15,-0.143625
26,16,-0.191664
26,17,-0.110229
27,15,-0.074710
27,16,-0.099699
27,17,-0.057338
45,50,-0.200000
53,25,-0.063889
54,24,-0.109408
54,25,-0.172752
54,26,-0.106531
55,24,-0.115538
55,25,-0.182432
55,26,-0.112501
56,25,-0.075242
57,18,-0.054137
57,19,-0.063900
58,17,-0.065141
58,18,-0.116076
58,19,-0.137009
58,20,-0.107120
58,21,-0.055477
58,42,-0.200000
59,17,-0.092517
59,18,-0.164857
59,19,-0.194587
59,20,-0.152138
59,21,-0.078791
60,17,-0.087037
60,18,-0.155093
60,19,-0.183061
60,20,-0.143127
60,21,-0.074125
61,17,-0.054238
61,18,-0.096648
61,19,-0.114077
61,20,-0.089191
61,37,-0.062191
61,38,-0.094802
61,39,-0.072908
62,22,-0.200000
62,37,-0.120988
62,38,-0.184430
62,39,-0.141837
62,40,-0.055031
63,37,-0.118746
63,38,-0.181013
63,39,-0.139209
63,40,-0.054012
64,37,-0.058798
64,38,-0.089630
64,39,-0.068930
70,78,-0.200000
74,58,-0.200000
78,10,-0.067505
78,11,-0.102380
78,12,-0.096269
78,13,-0.056124
79,10,-0.115976
79,11,-0.175893
79,12,-0.165394
79,13,-0.096423
80,9,-0.050502
80,10,-0.123536
80,11,-0.187358
80,12,-0.176174
80,13,-0.102708
81,10,-0.081585
81,11,-0.123734
81,12,-0.116348
81,13,-0.067830
82,11,-0.050664
84,67,-0.200000
96,19,-0.200000
99,72,-0.079501
99,73,-0.132890
99,74,-0.098035
