row,col,intensity
1,96,-0.060312
1,97,-0.102399
1,98,-0.095244
2,91,-0.059316
2,96,-0.106345
2,97,-0.180556
2,98,-0.167941
2,99,-0.085576
3,90,-0.131416
3,91,-0.161441
3,92,-0.083032
3,96,-0.102727
3,97,-0.174413
3,98,-0.162227
3,99,-0.082664
4,89,-0.051033
4,90,-0.149745
4,91,-0.183958
4,92,-0.094613
4,96,-0.054363
4,97,-0.092299
4,98,-0.085850
5,90,-0.071437
5,91,-0.087758
9,43,-0.200000
13,2,-0.073399
13,3,-0.108879
13,4,-0.104759
13,5,-0.065379
14,1,-0.052231
14,2,-0.119451
14,3,-0.177192
14,4,-0.170487
14,5,-0.106398
15,1,-0.055134
15,2,-0.126090
15,3,-0.187041
15,4,-0.179964
15,5,-0.112312
15,11,-0.067099
15,12,-0.121721
15,13,-0.095162
16,2,-0.086331
16,3,-0.128063
16,4,-0.123217
16,5,-0.076898
16,11,-0.108070
16,12,-0.196044
16,13,-0.153267
16,14,-0.051641
17,3,-0.056873
17,4,-0.054721
17,11,-0.075013
17,12,-0.136078
17,13,-0.106386
19,0,-0.105747
20,0,-0.158857
20,1,-0.051126
21,0,-0.092210
34,25,-0.200000
35,71,-0.076187
35,72,-0.142180
35,73,-0.111107
36,71,-0.104091
36,72,-0.194253
36,73,-0.151800
37,71,-0.059551
37,72,-0.111134
37,73,-0.086846
48,50,-0.200000
51,81,-0.200000
64,15,-0.058500
64,16,-0.095421
64,17,-0.103097
64,18,-0.073785
65,15,-0.098558
65,16,-0.160760
65,17,-0.173692
65,18,-0.124309
65,19,-0.058931
66,15,-0.109988
66,16,-0.179404
66,17,-0.193836
66,18,-0.138725
66,19,-0.065765
66,35,-0.112871
66,36,-0.121450
66,37,-0.051038
67,15,-0.081305
67,16,-0.132618
67,17,-0.143287
67,18,-0.102548
67,34,-0.061939
67,35,-0.170647
67,36,-0.183617
67,37,-0.077163
68,16,-0.064937
68,17,-0.070161
68,18,-0.050213
68,35,-0.100762
68,36,-0.108420
68,65,-0.200000
75,53,-0.087033
75,54,-0.136802
75,55,-0.108483
76,53,-0.126043
76,54,-0.198119
76,55,-0.157108
76,56,-0.062854
77,0,-0.065620
77,53,-0.092091
77,54,-0.144752
77,55,-0.114788
78,0,-0.100248
78,54,-0.053356
79,0,-0.094952
80,0,-0.055760
81,23,-0.200000
83,60,-0.200000
90,67,-0.200000
95,46,-0.051316
95,47,-0.066179
95,48,-0.052442
96,19,-0.200000
96,40,-0.200000
96,45,-0.054105
96,46,-0.113560
96,47,-0.146453
96,48,-0.116054
96,49,-0.056508
97,45,-0.073570
97,46,-0.154415
97,47,-0.199142
97,48,-0.157806
97,49,-0.076837
98,45,-0.061468
98,46,-0.129015
98,47,-0.166384
98,48,-0.131848
98,49,-0.064198
99,46,-0.066233
99,47,-0.085418
99,48,-0.067688
